  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.020   0.225   0.000   0.342   0.001   0.026   0.011
   0.025   4.000   0.020   0.215   0.000   0.341   0.001   0.026   0.013
   0.050   4.000   0.020   0.205   0.000   0.339   0.001   0.025   0.016
   0.075   4.000   0.020   0.196   0.000   0.337   0.001   0.025   0.020
   0.100   4.000   0.020   0.188   0.000   0.334   0.001   0.024   0.024
   0.125   4.000   0.020   0.181   0.000   0.331   0.001   0.024   0.028
   0.150   4.000   0.021   0.175   0.000   0.327   0.001   0.024   0.032
   0.175   4.000   0.021   0.170   0.000   0.324   0.001   0.024   0.037
   0.200   5.000   0.021   0.165   0.000   0.322   0.001   0.023   0.043
   0.225   5.000   0.022   0.162   0.000   0.320   0.001   0.023   0.049
   0.250   5.000   0.023   0.158   0.000   0.319   0.001   0.023   0.056
   0.275   5.000   0.023   0.156   0.000   0.318   0.001   0.023   0.064
   0.300   6.000   0.024   0.153   0.000   0.318   0.001   0.023   0.072
   0.325   6.000   0.025   0.151   0.000   0.319   0.001   0.023   0.081
   0.350   6.000   0.025   0.150   0.000   0.319   0.001   0.023   0.091
   0.375   6.000   0.026   0.148   0.000   0.320   0.001   0.023   0.101
   0.400   6.000   0.026   0.146   0.000   0.321   0.001   0.022   0.111
   0.425   6.000   0.026   0.145   0.000   0.322   0.002   0.022   0.122
   0.450   7.000   0.025   0.143   0.000   0.323   0.002   0.021   0.133
   0.475   8.000   0.025   0.141   0.000   0.324   0.002   0.021   0.144
   0.500   9.000   0.025   0.140   0.000   0.325   0.002   0.020   0.155
   0.525   9.000   0.024   0.138   0.000   0.325   0.002   0.019   0.166
   0.550   9.000   0.023   0.136   0.000   0.325   0.002   0.019   0.177
   0.575   9.000   0.022   0.134   0.000   0.325   0.002   0.018   0.188
   0.600   9.000   0.021   0.132   0.000   0.324   0.002   0.018   0.199
   0.625   9.000   0.020   0.131   0.000   0.323   0.003   0.017   0.210
   0.650   9.000   0.019   0.129   0.000   0.322   0.003   0.016   0.220
   0.675   8.000   0.018   0.127   0.000   0.321   0.003   0.016   0.230
   0.700   8.000   0.017   0.125   0.000   0.320   0.003   0.016   0.240
   0.725   8.000   0.016   0.123   0.000   0.319   0.003   0.015   0.250
   0.750   7.000   0.015   0.121   0.000   0.317   0.003   0.015   0.259
   0.775   8.000   0.014   0.119   0.000   0.315   0.003   0.015   0.268
   0.800   8.000   0.014   0.118   0.000   0.314   0.003   0.014   0.277
   0.825   8.000   0.013   0.116   0.000   0.312   0.003   0.014   0.285
   0.850   8.000   0.012   0.114   0.000   0.310   0.003   0.014   0.293
   0.875   8.000   0.011   0.113   0.000   0.308   0.003   0.014   0.301
   0.900   8.000   0.010   0.111   0.000   0.306   0.003   0.014   0.309
   0.925   8.000   0.010   0.110   0.000   0.304   0.003   0.014   0.316
   0.950   8.000   0.009   0.108   0.000   0.303   0.003   0.014   0.323
   0.975   8.000   0.009   0.107   0.000   0.300   0.003   0.013   0.327
   1.000   8.000   0.008   0.105   0.000   0.298   0.003   0.014   0.331
