  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.063   0.100   0.003   0.208   0.098   0.025
   0.025   4.000   0.060   0.098   0.003   0.203   0.098   0.026
   0.050   4.000   0.057   0.098   0.003   0.199   0.099   0.029
   0.075   5.000   0.054   0.099   0.002   0.194   0.102   0.031
   0.100   7.000   0.050   0.101   0.002   0.190   0.106   0.035
   0.125   7.000   0.046   0.103   0.001   0.185   0.109   0.038
   0.150   7.000   0.042   0.105   0.001   0.181   0.113   0.042
   0.175   7.000   0.038   0.105   0.001   0.177   0.115   0.046
   0.200   7.000   0.035   0.106   0.001   0.174   0.117   0.050
   0.225   7.000   0.033   0.106   0.001   0.172   0.118   0.054
   0.250   7.000   0.032   0.107   0.001   0.172   0.119   0.058
   0.275   7.000   0.031   0.108   0.001   0.173   0.120   0.063
   0.300   7.000   0.030   0.109   0.000   0.174   0.120   0.068
   0.325   7.000   0.030   0.111   0.000   0.177   0.120   0.074
   0.350   7.000   0.029   0.113   0.000   0.180   0.120   0.080
   0.375   7.000   0.028   0.115   0.000   0.183   0.119   0.086
   0.400   7.000   0.027   0.117   0.000   0.187   0.119   0.092
   0.425   7.000   0.026   0.119   0.000   0.191   0.118   0.099
   0.450   7.000   0.025   0.121   0.000   0.195   0.117   0.105
   0.475   7.000   0.024   0.122   0.000   0.199   0.116   0.112
   0.500   7.000   0.023   0.124   0.000   0.203   0.114   0.119
   0.525   7.000   0.021   0.125   0.000   0.207   0.113   0.126
   0.550   7.000   0.020   0.126   0.000   0.211   0.111   0.133
   0.575   7.000   0.018   0.127   0.000   0.215   0.109   0.140
   0.600   7.000   0.017   0.127   0.000   0.219   0.107   0.147
   0.625   7.000   0.015   0.128   0.000   0.222   0.105   0.153
   0.650   7.000   0.014   0.128   0.000   0.225   0.103   0.160
   0.675   7.000   0.012   0.128   0.000   0.229   0.101   0.166
   0.700   6.000   0.011   0.128   0.000   0.231   0.099   0.172
   0.725   6.000   0.010   0.127   0.000   0.234   0.097   0.178
   0.750   6.000   0.009   0.127   0.000   0.237   0.095   0.184
   0.775   6.000   0.008   0.126   0.000   0.239   0.093   0.190
   0.800   6.000   0.007   0.125   0.000   0.241   0.091   0.196
   0.825   6.000   0.006   0.124   0.000   0.243   0.089   0.201
   0.850   7.000   0.005   0.123   0.000   0.245   0.088   0.206
   0.875   7.000   0.005   0.122   0.000   0.246   0.086   0.212
   0.900   7.000   0.004   0.121   0.000   0.248   0.084   0.217
   0.925   7.000   0.004   0.119   0.000   0.249   0.082   0.222
   0.950   8.000   0.003   0.118   0.000   0.249   0.080   0.225
   0.975   8.000   0.003   0.116   0.000   0.249   0.078   0.228
   1.000   8.000   0.002   0.114   0.000   0.249   0.077   0.231
