  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.122   0.128   0.253
   0.025  26.000   0.124   0.130   0.257
   0.050  26.000   0.126   0.131   0.259
   0.075  25.000   0.127   0.131   0.260
   0.100  25.000   0.128   0.130   0.259
   0.125  22.000   0.128   0.129   0.258
   0.150  21.000   0.129   0.130   0.259
   0.175  22.000   0.129   0.130   0.260
   0.200  23.000   0.128   0.131   0.260
   0.225  22.000   0.126   0.131   0.259
   0.250  22.000   0.124   0.130   0.257
   0.275  21.000   0.122   0.129   0.254
   0.300  22.000   0.120   0.127   0.250
   0.325  22.000   0.117   0.125   0.246
   0.350  22.000   0.115   0.123   0.241
   0.375  23.000   0.112   0.120   0.236
   0.400  23.000   0.109   0.118   0.230
   0.425  22.000   0.107   0.115   0.225
   0.450  22.000   0.104   0.112   0.220
   0.475  22.000   0.102   0.110   0.215
   0.500  22.000   0.099   0.107   0.210
   0.525  22.000   0.097   0.105   0.205
   0.550  22.000   0.095   0.103   0.201
   0.575  20.000   0.093   0.101   0.197
   0.600  19.000   0.092   0.099   0.193
   0.625  19.000   0.090   0.097   0.189
   0.650  19.000   0.088   0.095   0.186
   0.675  19.000   0.087   0.093   0.183
   0.700  19.000   0.086   0.092   0.180
   0.725  20.000   0.085   0.091   0.178
   0.750  20.000   0.084   0.089   0.175
   0.775  20.000   0.083   0.088   0.173
   0.800  20.000   0.082   0.087   0.171
   0.825  20.000   0.081   0.086   0.169
   0.850  20.000   0.080   0.085   0.168
   0.875  20.000   0.079   0.084   0.166
   0.900  20.000   0.079   0.084   0.164
   0.925  20.000   0.078   0.083   0.163
   0.950  20.000   0.078   0.083   0.164
   0.975  20.000   0.079   0.083   0.164
   1.000  20.000   0.079   0.084   0.164
