          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.55978E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12081E+02  0.23344E+02 -0.35426E+02  0.60974E+01 -0.43168E+01 -0.39709E+01      982.00
  0.23732E-01  0.56022E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12038E+02  0.23375E+02 -0.35413E+02  0.62381E+01 -0.39074E+01 -0.43925E+01      982.00
  0.47436E-01  0.56133E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12079E+02  0.23368E+02 -0.35447E+02  0.63788E+01 -0.35407E+01 -0.47812E+01      982.00
  0.71117E-01  0.56311E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12228E+02  0.23304E+02 -0.35532E+02  0.65345E+01 -0.31714E+01 -0.51619E+01      982.00
  0.94779E-01  0.56533E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12503E+02  0.23159E+02 -0.35662E+02  0.66948E+01 -0.27757E+01 -0.55303E+01      982.00
  0.11843E+00  0.56726E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12888E+02  0.22905E+02 -0.35792E+02  0.68395E+01 -0.23361E+01 -0.58708E+01      982.00
  0.14210E+00  0.56901E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13326E+02  0.22592E+02 -0.35917E+02  0.69707E+01 -0.18964E+01 -0.61682E+01      982.00
  0.16577E+00  0.57078E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13726E+02  0.22308E+02 -0.36034E+02  0.70925E+01 -0.15408E+01 -0.64065E+01      982.00
  0.18944E+00  0.57301E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14040E+02  0.22122E+02 -0.36162E+02  0.72187E+01 -0.13068E+01 -0.66002E+01      982.00
  0.21311E+00  0.57561E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14261E+02  0.22041E+02 -0.36302E+02  0.73380E+01 -0.11695E+01 -0.67613E+01      982.00
