  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.098   0.001   0.134   0.004   0.049   0.149   0.053
   0.025   6.000   0.096   0.001   0.129   0.005   0.046   0.153   0.053
   0.050   6.000   0.096   0.001   0.125   0.006   0.041   0.159   0.055
   0.075   6.000   0.095   0.001   0.120   0.008   0.036   0.164   0.056
   0.100   7.000   0.094   0.001   0.114   0.010   0.031   0.167   0.055
   0.125   7.000   0.092   0.001   0.109   0.012   0.027   0.170   0.053
   0.150   7.000   0.090   0.001   0.105   0.013   0.025   0.175   0.049
   0.175   7.000   0.089   0.001   0.102   0.015   0.023   0.180   0.045
   0.200   7.000   0.089   0.001   0.099   0.017   0.023   0.187   0.041
   0.225   7.000   0.090   0.002   0.098   0.018   0.023   0.194   0.038
   0.250   6.000   0.092   0.002   0.097   0.019   0.023   0.202   0.035
   0.275   6.000   0.093   0.002   0.096   0.020   0.023   0.210   0.033
   0.300   6.000   0.096   0.002   0.096   0.021   0.024   0.219   0.031
   0.325   5.000   0.098   0.002   0.096   0.022   0.025   0.227   0.030
   0.350   5.000   0.100   0.002   0.096   0.023   0.026   0.235   0.029
   0.375   6.000   0.102   0.003   0.097   0.023   0.027   0.242   0.030
   0.400   6.000   0.105   0.003   0.097   0.024   0.028   0.249   0.031
   0.425   6.000   0.107   0.003   0.097   0.024   0.029   0.256   0.033
   0.450   6.000   0.108   0.003   0.097   0.025   0.030   0.262   0.035
   0.475   6.000   0.110   0.003   0.097   0.025   0.030   0.267   0.039
   0.500   6.000   0.111   0.004   0.096   0.025   0.031   0.271   0.044
   0.525   6.000   0.112   0.004   0.095   0.026   0.032   0.275   0.049
   0.550   6.000   0.112   0.004   0.094   0.026   0.032   0.278   0.055
   0.575   6.000   0.112   0.004   0.093   0.026   0.033   0.281   0.062
   0.600   7.000   0.112   0.004   0.092   0.026   0.033   0.283   0.070
   0.625   7.000   0.111   0.004   0.090   0.026   0.034   0.284   0.079
   0.650   7.000   0.110   0.004   0.089   0.026   0.034   0.285   0.088
   0.675   7.000   0.109   0.004   0.087   0.026   0.034   0.286   0.097
   0.700   8.000   0.107   0.004   0.085   0.025   0.035   0.286   0.107
   0.725   8.000   0.106   0.005   0.083   0.025   0.035   0.286   0.116
   0.750   8.000   0.104   0.005   0.080   0.025   0.035   0.285   0.127
   0.775   8.000   0.102   0.005   0.078   0.025   0.035   0.284   0.137
   0.800   8.000   0.100   0.005   0.076   0.024   0.036   0.283   0.147
   0.825   8.000   0.098   0.005   0.073   0.024   0.036   0.282   0.158
   0.850   9.000   0.095   0.005   0.071   0.024   0.036   0.281   0.168
   0.875   9.000   0.093   0.005   0.069   0.023   0.036   0.279   0.178
   0.900   9.000   0.091   0.005   0.066   0.023   0.037   0.278   0.188
   0.925   9.000   0.089   0.005   0.064   0.022   0.037   0.276   0.198
   0.950   9.000   0.086   0.005   0.062   0.022   0.037   0.273   0.206
   0.975   9.000   0.083   0.005   0.059   0.021   0.037   0.270   0.215
   1.000   9.000   0.081   0.005   0.056   0.020   0.038   0.267   0.222
