  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.193   0.134   0.110   0.003   0.103
   0.025   6.000   0.000   0.193   0.132   0.107   0.003   0.106
   0.050   6.000   0.000   0.194   0.130   0.103   0.002   0.110
   0.075   6.000   0.000   0.195   0.127   0.099   0.002   0.115
   0.100   7.000   0.000   0.195   0.125   0.096   0.002   0.121
   0.125   7.000   0.000   0.195   0.123   0.094   0.001   0.127
   0.150   7.000   0.000   0.195   0.122   0.093   0.001   0.134
   0.175   7.000   0.000   0.194   0.122   0.093   0.001   0.142
   0.200   7.000   0.000   0.194   0.122   0.093   0.001   0.150
   0.225   7.000   0.000   0.194   0.123   0.094   0.001   0.158
   0.250   7.000   0.000   0.194   0.125   0.094   0.001   0.167
   0.275   7.000   0.000   0.194   0.127   0.095   0.001   0.176
   0.300   7.000   0.000   0.195   0.129   0.096   0.001   0.184
   0.325   7.000   0.000   0.195   0.132   0.097   0.002   0.193
   0.350   7.000   0.000   0.196   0.134   0.097   0.002   0.201
   0.375   7.000   0.000   0.197   0.137   0.098   0.002   0.209
   0.400   8.000   0.000   0.197   0.139   0.098   0.002   0.216
   0.425   8.000   0.000   0.198   0.142   0.097   0.002   0.223
   0.450   8.000   0.000   0.199   0.145   0.097   0.002   0.230
   0.475   8.000   0.000   0.200   0.147   0.096   0.002   0.237
   0.500   8.000   0.000   0.201   0.150   0.094   0.002   0.244
   0.525   8.000   0.000   0.202   0.152   0.093   0.002   0.250
   0.550   8.000   0.000   0.203   0.154   0.091   0.002   0.257
   0.575   8.000   0.000   0.204   0.156   0.088   0.002   0.263
   0.600   8.000   0.000   0.205   0.159   0.085   0.002   0.269
   0.625   8.000   0.000   0.206   0.161   0.082   0.001   0.275
   0.650   8.000   0.000   0.207   0.162   0.079   0.001   0.281
   0.675   8.000   0.000   0.208   0.164   0.075   0.001   0.287
   0.700   8.000   0.000   0.209   0.166   0.071   0.001   0.293
   0.725   8.000   0.000   0.211   0.168   0.067   0.001   0.299
   0.750   8.000   0.000   0.212   0.169   0.062   0.001   0.305
   0.775   8.000   0.000   0.213   0.171   0.057   0.001   0.312
   0.800   8.000   0.000   0.215   0.173   0.052   0.001   0.318
   0.825   8.000   0.000   0.216   0.174   0.047   0.001   0.324
   0.850   8.000   0.000   0.217   0.175   0.042   0.001   0.329
   0.875   8.000   0.000   0.219   0.176   0.037   0.001   0.335
   0.900   8.000   0.000   0.220   0.178   0.031   0.001   0.341
   0.925   8.000   0.000   0.222   0.178   0.027   0.001   0.346
   0.950   8.000   0.000   0.223   0.179   0.022   0.000   0.350
   0.975   8.000   0.000   0.223   0.179   0.018   0.000   0.354
   1.000   8.000   0.000   0.224   0.179   0.014   0.000   0.357
