  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.097   0.102   0.202
   0.025  20.000   0.099   0.103   0.203
   0.050  20.000   0.101   0.103   0.204
   0.075  22.000   0.102   0.104   0.207
   0.100  24.000   0.103   0.106   0.210
   0.125  25.000   0.103   0.108   0.213
   0.150  25.000   0.103   0.109   0.214
   0.175  26.000   0.102   0.109   0.214
   0.200  26.000   0.101   0.108   0.212
   0.225  26.000   0.099   0.107   0.209
   0.250  27.000   0.097   0.105   0.205
   0.275  27.000   0.094   0.102   0.200
   0.300  28.000   0.092   0.100   0.195
   0.325  28.000   0.089   0.097   0.189
   0.350  28.000   0.086   0.094   0.183
   0.375  27.000   0.084   0.091   0.178
   0.400  27.000   0.081   0.088   0.172
   0.425  26.000   0.079   0.085   0.167
   0.450  27.000   0.076   0.083   0.162
   0.475  27.000   0.074   0.080   0.157
   0.500  27.000   0.072   0.078   0.152
   0.525  27.000   0.070   0.075   0.148
   0.550  27.000   0.068   0.073   0.144
   0.575  27.000   0.067   0.071   0.140
   0.600  27.000   0.065   0.069   0.136
   0.625  27.000   0.064   0.067   0.133
   0.650  27.000   0.062   0.066   0.130
   0.675  27.000   0.061   0.064   0.127
   0.700  27.000   0.060   0.063   0.124
   0.725  27.000   0.058   0.062   0.121
   0.750  27.000   0.057   0.060   0.119
   0.775  27.000   0.056   0.059   0.117
   0.800  27.000   0.054   0.058   0.114
   0.825  28.000   0.053   0.058   0.113
   0.850  28.000   0.052   0.057   0.111
   0.875  28.000   0.052   0.056   0.110
   0.900  29.000   0.051   0.056   0.109
   0.925  28.000   0.051   0.055   0.108
   0.950  26.000   0.052   0.054   0.107
   0.975  26.000   0.053   0.054   0.107
   1.000  27.000   0.054   0.054   0.108
