  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.058   0.043   0.281   0.001   0.090
   0.025   6.000   0.000   0.054   0.041   0.272   0.001   0.093
   0.050   6.000   0.000   0.051   0.040   0.264   0.001   0.097
   0.075   6.000   0.000   0.048   0.039   0.257   0.001   0.102
   0.100   7.000   0.000   0.046   0.038   0.250   0.001   0.107
   0.125   7.000   0.000   0.045   0.038   0.245   0.001   0.112
   0.150   7.000   0.000   0.044   0.038   0.241   0.001   0.117
   0.175   7.000   0.000   0.044   0.038   0.238   0.001   0.123
   0.200   7.000   0.000   0.043   0.039   0.235   0.001   0.129
   0.225   7.000   0.000   0.043   0.039   0.234   0.001   0.136
   0.250   7.000   0.000   0.044   0.040   0.233   0.001   0.143
   0.275   7.000   0.000   0.044   0.041   0.233   0.001   0.150
   0.300   7.000   0.000   0.044   0.041   0.233   0.001   0.158
   0.325   7.000   0.000   0.045   0.042   0.234   0.001   0.167
   0.350   7.000   0.000   0.045   0.043   0.235   0.001   0.175
   0.375   9.000   0.000   0.045   0.043   0.237   0.001   0.184
   0.400   9.000   0.000   0.045   0.044   0.239   0.001   0.193
   0.425   9.000   0.000   0.045   0.044   0.240   0.001   0.203
   0.450   9.000   0.000   0.045   0.044   0.242   0.001   0.212
   0.475   9.000   0.000   0.045   0.045   0.244   0.001   0.221
   0.500   9.000   0.000   0.044   0.045   0.245   0.001   0.230
   0.525   9.000   0.000   0.044   0.045   0.247   0.001   0.240
   0.550   9.000   0.000   0.043   0.045   0.248   0.001   0.248
   0.575   9.000   0.000   0.043   0.044   0.249   0.001   0.257
   0.600   9.000   0.000   0.042   0.044   0.250   0.001   0.266
   0.625   9.000   0.000   0.042   0.044   0.251   0.001   0.274
   0.650  10.000   0.000   0.041   0.044   0.251   0.001   0.282
   0.675  10.000   0.000   0.040   0.043   0.252   0.001   0.290
   0.700  10.000   0.000   0.039   0.043   0.252   0.001   0.297
   0.725  10.000   0.000   0.039   0.043   0.253   0.001   0.304
   0.750  10.000   0.000   0.038   0.042   0.253   0.001   0.311
   0.775  10.000   0.000   0.037   0.042   0.253   0.001   0.318
   0.800  10.000   0.000   0.036   0.042   0.253   0.001   0.324
   0.825  10.000   0.000   0.036   0.041   0.253   0.001   0.330
   0.850  10.000   0.000   0.035   0.041   0.253   0.001   0.335
   0.875  10.000   0.000   0.034   0.041   0.253   0.001   0.341
   0.900  10.000   0.000   0.033   0.041   0.253   0.001   0.346
   0.925  10.000   0.000   0.033   0.041   0.251   0.001   0.348
   0.950  10.000   0.000   0.032   0.040   0.250   0.001   0.350
   0.975  10.000   0.000   0.031   0.040   0.248   0.000   0.352
   1.000  10.000   0.000   0.031   0.040   0.247   0.000   0.353
