  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.070   0.275   0.001   0.000   0.034   0.002   0.136
   0.025   4.000   0.065   0.283   0.001   0.000   0.030   0.003   0.146
   0.050   5.000   0.059   0.291   0.000   0.000   0.026   0.003   0.158
   0.075   5.000   0.054   0.298   0.000   0.000   0.022   0.003   0.170
   0.100   5.000   0.048   0.303   0.000   0.000   0.018   0.003   0.181
   0.125   4.000   0.042   0.305   0.000   0.000   0.015   0.002   0.188
   0.150   4.000   0.036   0.307   0.000   0.000   0.013   0.002   0.193
   0.175   4.000   0.031   0.310   0.000   0.000   0.012   0.002   0.198
   0.200   4.000   0.025   0.313   0.000   0.000   0.011   0.002   0.203
   0.225   4.000   0.020   0.318   0.000   0.000   0.010   0.001   0.208
   0.250   4.000   0.016   0.322   0.000   0.000   0.009   0.001   0.214
   0.275   4.000   0.012   0.327   0.000   0.000   0.009   0.001   0.221
   0.300   5.000   0.009   0.332   0.000   0.000   0.008   0.001   0.229
   0.325   5.000   0.007   0.337   0.000   0.000   0.007   0.001   0.237
   0.350   5.000   0.005   0.342   0.000   0.000   0.007   0.001   0.245
   0.375   5.000   0.003   0.346   0.000   0.000   0.006   0.001   0.253
   0.400   5.000   0.002   0.350   0.000   0.000   0.005   0.000   0.261
   0.425   5.000   0.002   0.353   0.000   0.000   0.005   0.000   0.269
   0.450   6.000   0.001   0.356   0.001   0.000   0.004   0.000   0.276
   0.475   6.000   0.001   0.358   0.002   0.000   0.004   0.000   0.283
   0.500   6.000   0.000   0.359   0.003   0.000   0.003   0.000   0.290
   0.525   7.000   0.000   0.359   0.004   0.000   0.003   0.000   0.295
   0.550   7.000   0.000   0.358   0.007   0.000   0.002   0.000   0.300
   0.575   7.000   0.000   0.356   0.010   0.000   0.002   0.000   0.305
   0.600   7.000   0.000   0.353   0.013   0.000   0.002   0.000   0.309
   0.625   7.000   0.000   0.349   0.017   0.000   0.001   0.000   0.312
   0.650   8.000   0.000   0.345   0.022   0.000   0.001   0.000   0.315
   0.675   8.000   0.000   0.340   0.027   0.000   0.001   0.000   0.317
   0.700   8.000   0.000   0.335   0.032   0.000   0.001   0.000   0.319
   0.725   8.000   0.000   0.329   0.038   0.000   0.001   0.000   0.321
   0.750   8.000   0.000   0.324   0.043   0.000   0.000   0.000   0.323
   0.775   8.000   0.000   0.318   0.049   0.000   0.000   0.000   0.325
   0.800   8.000   0.000   0.312   0.055   0.000   0.000   0.000   0.326
   0.825   8.000   0.000   0.306   0.061   0.000   0.000   0.000   0.328
   0.850   8.000   0.000   0.300   0.067   0.000   0.000   0.000   0.329
   0.875   8.000   0.000   0.294   0.073   0.000   0.000   0.000   0.331
   0.900   8.000   0.000   0.289   0.079   0.000   0.000   0.000   0.332
   0.925   9.000   0.000   0.283   0.084   0.000   0.000   0.000   0.334
   0.950   9.000   0.000   0.278   0.090   0.000   0.000   0.000   0.335
   0.975   9.000   0.000   0.273   0.095   0.000   0.000   0.000   0.337
   1.000   9.000   0.000   0.269   0.100   0.000   0.000   0.000   0.338
