  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.123   0.118   0.240
   0.025  18.000   0.120   0.117   0.236
   0.050  17.000   0.116   0.115   0.231
   0.075  15.000   0.113   0.114   0.227
   0.100  15.000   0.110   0.113   0.225
   0.125  16.000   0.109   0.114   0.224
   0.150  18.000   0.109   0.114   0.225
   0.175  19.000   0.108   0.115   0.225
   0.200  20.000   0.108   0.114   0.225
   0.225  20.000   0.107   0.113   0.223
   0.250  19.000   0.105   0.112   0.220
   0.275  19.000   0.103   0.110   0.216
   0.300  19.000   0.101   0.108   0.212
   0.325  20.000   0.099   0.105   0.207
   0.350  20.000   0.096   0.103   0.202
   0.375  20.000   0.094   0.100   0.197
   0.400  22.000   0.091   0.098   0.191
   0.425  22.000   0.089   0.095   0.187
   0.450  21.000   0.086   0.093   0.182
   0.475  21.000   0.084   0.091   0.178
   0.500  21.000   0.082   0.089   0.174
   0.525  20.000   0.081   0.087   0.171
   0.550  20.000   0.079   0.086   0.168
   0.575  20.000   0.078   0.085   0.165
   0.600  19.000   0.077   0.084   0.163
   0.625  19.000   0.076   0.083   0.162
   0.650  19.000   0.075   0.082   0.160
   0.675  19.000   0.075   0.081   0.159
   0.700  19.000   0.074   0.081   0.158
   0.725  19.000   0.074   0.080   0.157
   0.750  19.000   0.073   0.080   0.156
   0.775  19.000   0.073   0.079   0.155
   0.800  19.000   0.073   0.079   0.154
   0.825  20.000   0.072   0.079   0.154
   0.850  20.000   0.072   0.078   0.153
   0.875  20.000   0.072   0.078   0.152
   0.900  20.000   0.071   0.077   0.151
   0.925  21.000   0.071   0.077   0.151
   0.950  22.000   0.071   0.077   0.150
   0.975  22.000   0.070   0.076   0.149
   1.000  22.000   0.070   0.076   0.148
