  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.331   0.045   0.000   0.059   0.002   0.153
   0.025   7.000   0.000   0.323   0.049   0.000   0.053   0.001   0.153
   0.050   7.000   0.000   0.313   0.052   0.000   0.048   0.001   0.153
   0.075   7.000   0.000   0.304   0.055   0.000   0.044   0.001   0.156
   0.100   7.000   0.000   0.296   0.057   0.000   0.040   0.001   0.160
   0.125   7.000   0.000   0.289   0.060   0.000   0.038   0.001   0.167
   0.150   7.000   0.000   0.283   0.063   0.000   0.036   0.001   0.175
   0.175   7.000   0.000   0.277   0.065   0.000   0.034   0.001   0.185
   0.200   7.000   0.000   0.272   0.068   0.000   0.032   0.001   0.195
   0.225   8.000   0.000   0.269   0.071   0.000   0.030   0.001   0.206
   0.250   8.000   0.000   0.265   0.074   0.000   0.028   0.000   0.217
   0.275   8.000   0.000   0.263   0.078   0.000   0.027   0.000   0.229
   0.300   8.000   0.000   0.260   0.081   0.000   0.025   0.000   0.240
   0.325   9.000   0.000   0.258   0.085   0.000   0.023   0.000   0.251
   0.350   9.000   0.000   0.257   0.089   0.000   0.021   0.000   0.261
   0.375   9.000   0.000   0.255   0.093   0.000   0.019   0.000   0.271
   0.400   9.000   0.000   0.254   0.097   0.000   0.017   0.000   0.281
   0.425   9.000   0.000   0.253   0.101   0.000   0.015   0.000   0.290
   0.450   9.000   0.000   0.251   0.105   0.000   0.013   0.000   0.298
   0.475   8.000   0.000   0.250   0.109   0.000   0.011   0.000   0.306
   0.500   8.000   0.000   0.249   0.113   0.000   0.010   0.000   0.314
   0.525   8.000   0.000   0.248   0.117   0.000   0.008   0.000   0.320
   0.550   8.000   0.000   0.247   0.121   0.000   0.007   0.000   0.326
   0.575   8.000   0.000   0.245   0.124   0.000   0.006   0.000   0.332
   0.600   8.000   0.000   0.244   0.128   0.000   0.005   0.000   0.337
   0.625   8.000   0.000   0.243   0.132   0.000   0.004   0.000   0.342
   0.650   8.000   0.000   0.242   0.135   0.000   0.003   0.000   0.347
   0.675   8.000   0.000   0.240   0.138   0.000   0.002   0.000   0.351
   0.700   8.000   0.000   0.239   0.142   0.000   0.002   0.000   0.354
   0.725   9.000   0.000   0.238   0.145   0.000   0.001   0.000   0.358
   0.750   9.000   0.000   0.237   0.148   0.000   0.001   0.000   0.361
   0.775   9.000   0.000   0.236   0.150   0.000   0.001   0.000   0.363
   0.800   9.000   0.000   0.235   0.153   0.000   0.001   0.000   0.366
   0.825   9.000   0.000   0.233   0.156   0.000   0.001   0.000   0.368
   0.850   9.000   0.000   0.232   0.158   0.000   0.000   0.000   0.371
   0.875   9.000   0.000   0.232   0.160   0.000   0.000   0.000   0.373
   0.900   9.000   0.000   0.231   0.162   0.000   0.000   0.000   0.375
   0.925   9.000   0.000   0.230   0.164   0.000   0.000   0.000   0.376
   0.950   9.000   0.000   0.229   0.166   0.000   0.000   0.000   0.378
   0.975   9.000   0.000   0.227   0.168   0.000   0.000   0.000   0.378
   1.000   9.000   0.000   0.226   0.169   0.000   0.000   0.000   0.378
