  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.186   0.078   0.040   0.000   0.000   0.176
   0.025   7.000   0.181   0.077   0.039   0.000   0.000   0.174
   0.050   8.000   0.176   0.077   0.037   0.000   0.000   0.174
   0.075   8.000   0.173   0.076   0.036   0.000   0.000   0.175
   0.100   9.000   0.170   0.076   0.035   0.000   0.000   0.176
   0.125   9.000   0.167   0.076   0.034   0.000   0.000   0.179
   0.150   9.000   0.165   0.076   0.033   0.000   0.000   0.182
   0.175   9.000   0.164   0.076   0.033   0.000   0.000   0.187
   0.200   9.000   0.164   0.077   0.032   0.000   0.000   0.192
   0.225   9.000   0.164   0.077   0.032   0.000   0.000   0.198
   0.250   9.000   0.164   0.079   0.032   0.000   0.000   0.204
   0.275   9.000   0.165   0.080   0.032   0.000   0.000   0.210
   0.300   9.000   0.167   0.082   0.032   0.000   0.000   0.217
   0.325   9.000   0.168   0.083   0.032   0.000   0.000   0.224
   0.350   9.000   0.170   0.085   0.031   0.000   0.000   0.231
   0.375   9.000   0.172   0.088   0.031   0.000   0.000   0.238
   0.400   9.000   0.174   0.090   0.031   0.000   0.000   0.244
   0.425   9.000   0.175   0.092   0.031   0.000   0.000   0.251
   0.450   9.000   0.177   0.095   0.031   0.000   0.000   0.257
   0.475   9.000   0.179   0.098   0.031   0.000   0.000   0.263
   0.500   9.000   0.181   0.100   0.031   0.000   0.000   0.269
   0.525   9.000   0.182   0.103   0.030   0.000   0.000   0.274
   0.550   9.000   0.184   0.106   0.030   0.000   0.000   0.280
   0.575   9.000   0.185   0.109   0.030   0.000   0.000   0.284
   0.600   9.000   0.186   0.112   0.029   0.000   0.000   0.289
   0.625   9.000   0.188   0.115   0.029   0.000   0.000   0.293
   0.650   9.000   0.188   0.118   0.029   0.000   0.000   0.297
   0.675   9.000   0.189   0.121   0.028   0.000   0.000   0.301
   0.700   9.000   0.190   0.123   0.028   0.000   0.000   0.304
   0.725   9.000   0.191   0.126   0.027   0.000   0.000   0.308
   0.750   9.000   0.191   0.129   0.027   0.000   0.000   0.311
   0.775   9.000   0.191   0.132   0.027   0.000   0.000   0.313
   0.800   9.000   0.191   0.134   0.026   0.000   0.000   0.316
   0.825   9.000   0.192   0.137   0.026   0.000   0.000   0.319
   0.850   9.000   0.192   0.140   0.025   0.000   0.000   0.321
   0.875   9.000   0.192   0.142   0.025   0.000   0.000   0.323
   0.900   9.000   0.192   0.145   0.024   0.000   0.000   0.325
   0.925   9.000   0.191   0.147   0.024   0.000   0.000   0.327
   0.950   9.000   0.191   0.149   0.023   0.000   0.000   0.329
   0.975   9.000   0.190   0.151   0.023   0.000   0.000   0.328
   1.000   9.000   0.189   0.153   0.022   0.000   0.000   0.328
