  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.126   0.124   0.249
   0.025  22.000   0.127   0.126   0.252
   0.050  21.000   0.128   0.126   0.253
   0.075  21.000   0.127   0.126   0.253
   0.100  21.000   0.127   0.126   0.252
   0.125  21.000   0.125   0.124   0.249
   0.150  21.000   0.124   0.123   0.246
   0.175  22.000   0.122   0.120   0.242
   0.200  22.000   0.120   0.118   0.237
   0.225  22.000   0.117   0.116   0.233
   0.250  25.000   0.114   0.114   0.228
   0.275  27.000   0.111   0.111   0.222
   0.300  27.000   0.107   0.109   0.217
   0.325  27.000   0.104   0.106   0.211
   0.350  27.000   0.101   0.104   0.206
   0.375  26.000   0.097   0.101   0.200
   0.400  26.000   0.094   0.098   0.194
   0.425  26.000   0.091   0.095   0.188
   0.450  27.000   0.088   0.093   0.182
   0.475  27.000   0.085   0.090   0.177
   0.500  27.000   0.082   0.087   0.172
   0.525  27.000   0.080   0.085   0.167
   0.550  27.000   0.078   0.082   0.162
   0.575  27.000   0.076   0.080   0.158
   0.600  27.000   0.074   0.078   0.154
   0.625  27.000   0.072   0.076   0.150
   0.650  27.000   0.070   0.075   0.146
   0.675  27.000   0.068   0.073   0.143
   0.700  27.000   0.067   0.071   0.140
   0.725  27.000   0.066   0.070   0.137
   0.750  27.000   0.064   0.068   0.135
   0.775  27.000   0.063   0.067   0.132
   0.800  27.000   0.062   0.066   0.130
   0.825  27.000   0.061   0.065   0.128
   0.850  27.000   0.060   0.064   0.126
   0.875  27.000   0.059   0.063   0.124
   0.900  27.000   0.058   0.062   0.122
   0.925  27.000   0.058   0.062   0.122
   0.950  27.000   0.058   0.062   0.122
   0.975  27.000   0.058   0.062   0.122
   1.000  27.000   0.058   0.062   0.122
