  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.048   0.149   0.001   0.243   0.077   0.015
   0.025   4.000   0.044   0.147   0.001   0.242   0.079   0.014
   0.050   4.000   0.041   0.146   0.001   0.241   0.082   0.015
   0.075   4.000   0.037   0.147   0.000   0.240   0.085   0.016
   0.100   4.000   0.033   0.148   0.000   0.238   0.089   0.017
   0.125   4.000   0.028   0.150   0.000   0.235   0.093   0.020
   0.150   4.000   0.023   0.151   0.000   0.232   0.095   0.022
   0.175   5.000   0.019   0.152   0.000   0.229   0.096   0.025
   0.200   6.000   0.016   0.152   0.000   0.227   0.097   0.027
   0.225   6.000   0.014   0.152   0.000   0.226   0.097   0.030
   0.250   6.000   0.012   0.152   0.000   0.226   0.096   0.034
   0.275   5.000   0.011   0.153   0.000   0.227   0.096   0.037
   0.300   5.000   0.010   0.153   0.000   0.229   0.095   0.041
   0.325   5.000   0.009   0.154   0.000   0.232   0.094   0.044
   0.350   5.000   0.008   0.155   0.000   0.235   0.093   0.049
   0.375   5.000   0.007   0.156   0.000   0.239   0.092   0.053
   0.400   5.000   0.006   0.157   0.000   0.242   0.090   0.058
   0.425   5.000   0.005   0.157   0.000   0.246   0.089   0.063
   0.450   5.000   0.004   0.158   0.000   0.250   0.087   0.069
   0.475   5.000   0.004   0.158   0.000   0.254   0.086   0.074
   0.500   5.000   0.003   0.157   0.000   0.258   0.084   0.080
   0.525   5.000   0.003   0.157   0.000   0.261   0.082   0.087
   0.550   5.000   0.002   0.156   0.000   0.264   0.080   0.093
   0.575   5.000   0.002   0.155   0.000   0.267   0.079   0.100
   0.600   5.000   0.001   0.153   0.000   0.270   0.077   0.107
   0.625   5.000   0.001   0.151   0.000   0.272   0.075   0.114
   0.650   5.000   0.001   0.150   0.000   0.274   0.073   0.121
   0.675   6.000   0.001   0.147   0.000   0.276   0.071   0.128
   0.700   6.000   0.001   0.145   0.000   0.278   0.069   0.135
   0.725   6.000   0.001   0.143   0.000   0.279   0.067   0.143
   0.750   6.000   0.000   0.141   0.000   0.280   0.065   0.150
   0.775   6.000   0.000   0.138   0.000   0.281   0.063   0.157
   0.800   7.000   0.000   0.136   0.000   0.282   0.062   0.165
   0.825   7.000   0.000   0.133   0.000   0.282   0.060   0.172
   0.850   7.000   0.000   0.131   0.001   0.282   0.058   0.179
   0.875   8.000   0.000   0.129   0.001   0.283   0.057   0.186
   0.900   8.000   0.000   0.126   0.001   0.283   0.055   0.193
   0.925   8.000   0.000   0.124   0.001   0.282   0.054   0.200
   0.950   8.000   0.000   0.122   0.001   0.282   0.053   0.207
   0.975   8.000   0.000   0.119   0.001   0.282   0.052   0.213
   1.000   8.000   0.000   0.117   0.001   0.281   0.051   0.220
