  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.000   0.271   0.002   0.295   0.032   0.032
   0.025   4.000   0.000   0.265   0.003   0.301   0.033   0.028
   0.050   4.000   0.000   0.258   0.005   0.307   0.034   0.025
   0.075   4.000   0.000   0.250   0.008   0.313   0.035   0.022
   0.100   3.000   0.000   0.243   0.011   0.319   0.036   0.019
   0.125   3.000   0.000   0.236   0.015   0.325   0.037   0.017
   0.150   4.000   0.000   0.230   0.019   0.333   0.039   0.014
   0.175   4.000   0.000   0.225   0.023   0.341   0.041   0.013
   0.200   4.000   0.000   0.220   0.027   0.349   0.043   0.011
   0.225   4.000   0.000   0.208   0.029   0.345   0.041   0.010
   0.250   4.000   0.000   0.197   0.030   0.337   0.037   0.011
   0.275   4.000   0.000   0.188   0.032   0.330   0.035   0.013
   0.300   4.000   0.000   0.181   0.033   0.324   0.033   0.015
   0.325   4.000   0.000   0.175   0.035   0.320   0.032   0.017
   0.350   4.000   0.000   0.170   0.037   0.316   0.030   0.019
   0.375   4.000   0.000   0.166   0.038   0.314   0.029   0.022
   0.400   4.000   0.000   0.162   0.040   0.312   0.028   0.024
   0.425   4.000   0.000   0.159   0.042   0.310   0.028   0.027
   0.450   4.000   0.000   0.156   0.044   0.309   0.027   0.031
   0.475   4.000   0.000   0.154   0.046   0.309   0.026   0.034
   0.500   4.000   0.000   0.151   0.047   0.309   0.025   0.038
   0.525   4.000   0.000   0.149   0.049   0.309   0.024   0.043
   0.550   4.000   0.000   0.147   0.050   0.309   0.024   0.047
   0.575   6.000   0.000   0.145   0.051   0.310   0.023   0.052
   0.600   6.000   0.000   0.143   0.052   0.310   0.022   0.057
   0.625   6.000   0.000   0.141   0.053   0.311   0.021   0.062
   0.650   6.000   0.000   0.139   0.053   0.312   0.020   0.068
   0.675   6.000   0.000   0.138   0.053   0.313   0.020   0.074
   0.700   6.000   0.000   0.136   0.054   0.314   0.019   0.080
   0.725   6.000   0.000   0.134   0.053   0.314   0.018   0.086
   0.750   6.000   0.000   0.132   0.053   0.315   0.018   0.092
   0.775   6.000   0.000   0.131   0.053   0.316   0.017   0.099
   0.800   6.000   0.000   0.129   0.052   0.316   0.016   0.106
   0.825   5.000   0.000   0.127   0.051   0.316   0.016   0.113
   0.850   6.000   0.000   0.125   0.050   0.317   0.015   0.120
   0.875   6.000   0.000   0.124   0.049   0.317   0.015   0.127
   0.900   6.000   0.000   0.122   0.048   0.317   0.014   0.134
   0.925   7.000   0.000   0.120   0.047   0.316   0.014   0.141
   0.950   8.000   0.000   0.118   0.046   0.316   0.013   0.149
   0.975   8.000   0.000   0.117   0.045   0.316   0.013   0.156
   1.000   8.000   0.000   0.115   0.043   0.315   0.012   0.164
