  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.144   0.147   0.292
   0.025  21.000   0.146   0.148   0.295
   0.050  21.000   0.147   0.150   0.298
   0.075  20.000   0.147   0.151   0.299
   0.100  21.000   0.146   0.152   0.300
   0.125  21.000   0.145   0.152   0.300
   0.150  21.000   0.143   0.152   0.298
   0.175  21.000   0.141   0.150   0.295
   0.200  21.000   0.139   0.149   0.292
   0.225  21.000   0.136   0.147   0.287
   0.250  22.000   0.134   0.144   0.282
   0.275  22.000   0.131   0.141   0.276
   0.300  22.000   0.128   0.138   0.270
   0.325  22.000   0.125   0.135   0.264
   0.350  22.000   0.122   0.132   0.258
   0.375  21.000   0.118   0.128   0.251
   0.400  21.000   0.115   0.125   0.245
   0.425  21.000   0.112   0.122   0.238
   0.450  21.000   0.110   0.119   0.232
   0.475  21.000   0.107   0.116   0.226
   0.500  21.000   0.104   0.113   0.221
   0.525  20.000   0.102   0.110   0.215
   0.550  20.000   0.099   0.107   0.210
   0.575  19.000   0.097   0.105   0.205
   0.600  19.000   0.095   0.103   0.201
   0.625  19.000   0.093   0.100   0.196
   0.650  19.000   0.091   0.098   0.192
   0.675  19.000   0.089   0.096   0.189
   0.700  19.000   0.088   0.095   0.185
   0.725  20.000   0.086   0.093   0.182
   0.750  20.000   0.085   0.091   0.179
   0.775  20.000   0.083   0.090   0.176
   0.800  20.000   0.082   0.088   0.173
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.168
   0.875  20.000   0.079   0.085   0.166
   0.900  20.000   0.078   0.084   0.164
   0.925  20.000   0.078   0.084   0.164
   0.950  20.000   0.078   0.084   0.164
   0.975  20.000   0.078   0.084   0.164
   1.000  20.000   0.078   0.084   0.164
