  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.133   0.133   0.266
   0.025  29.000   0.133   0.133   0.267
   0.050  29.000   0.133   0.133   0.266
   0.075  28.000   0.132   0.133   0.265
   0.100  28.000   0.131   0.131   0.263
   0.125  27.000   0.129   0.130   0.259
   0.150  27.000   0.127   0.128   0.255
   0.175  27.000   0.125   0.125   0.251
   0.200  27.000   0.122   0.123   0.245
   0.225  25.000   0.120   0.120   0.240
   0.250  25.000   0.117   0.117   0.234
   0.275  24.000   0.114   0.114   0.228
   0.300  25.000   0.111   0.112   0.223
   0.325  25.000   0.108   0.109   0.217
   0.350  25.000   0.106   0.107   0.213
   0.375  26.000   0.104   0.104   0.208
   0.400  25.000   0.102   0.102   0.205
   0.425  25.000   0.100   0.101   0.201
   0.450  24.000   0.099   0.099   0.198
   0.475  24.000   0.097   0.098   0.196
   0.500  23.000   0.096   0.097   0.193
   0.525  22.000   0.095   0.096   0.191
   0.550  21.000   0.094   0.095   0.189
   0.575  21.000   0.093   0.094   0.187
   0.600  21.000   0.092   0.093   0.186
   0.625  21.000   0.091   0.092   0.184
   0.650  21.000   0.091   0.092   0.183
   0.675  21.000   0.090   0.091   0.181
   0.700  21.000   0.089   0.090   0.180
   0.725  22.000   0.088   0.090   0.179
   0.750  21.000   0.087   0.089   0.177
   0.775  21.000   0.087   0.089   0.176
   0.800  21.000   0.086   0.088   0.175
   0.825  20.000   0.085   0.088   0.174
   0.850  20.000   0.085   0.087   0.173
   0.875  20.000   0.084   0.087   0.172
   0.900  20.000   0.083   0.086   0.171
   0.925  20.000   0.083   0.086   0.170
   0.950  20.000   0.082   0.085   0.169
   0.975  20.000   0.081   0.085   0.167
   1.000  20.000   0.081   0.084   0.166
