  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.000   0.058   0.000   0.000   0.204   0.031   0.175
   0.025   8.000   0.000   0.054   0.000   0.000   0.197   0.031   0.170
   0.050   8.000   0.000   0.050   0.000   0.000   0.190   0.032   0.168
   0.075   8.000   0.000   0.047   0.000   0.000   0.184   0.033   0.169
   0.100   8.000   0.000   0.045   0.000   0.000   0.180   0.034   0.170
   0.125   8.000   0.000   0.044   0.000   0.000   0.176   0.035   0.174
   0.150   8.000   0.000   0.043   0.000   0.000   0.173   0.036   0.178
   0.175   8.000   0.000   0.042   0.000   0.000   0.171   0.037   0.183
   0.200   8.000   0.000   0.042   0.000   0.000   0.169   0.038   0.188
   0.225   8.000   0.000   0.043   0.000   0.000   0.169   0.040   0.195
   0.250   8.000   0.000   0.044   0.000   0.000   0.169   0.041   0.202
   0.275   8.000   0.000   0.044   0.000   0.000   0.170   0.042   0.209
   0.300   9.000   0.000   0.045   0.000   0.000   0.171   0.043   0.217
   0.325   9.000   0.000   0.046   0.000   0.000   0.173   0.044   0.225
   0.350   9.000   0.000   0.047   0.000   0.000   0.175   0.046   0.233
   0.375   9.000   0.000   0.048   0.000   0.000   0.177   0.047   0.241
   0.400   9.000   0.001   0.049   0.000   0.000   0.179   0.048   0.249
   0.425   9.000   0.001   0.050   0.000   0.000   0.181   0.049   0.257
   0.450   9.000   0.001   0.050   0.000   0.000   0.183   0.050   0.265
   0.475   9.000   0.001   0.051   0.000   0.000   0.185   0.051   0.273
   0.500   9.000   0.001   0.052   0.000   0.000   0.187   0.053   0.280
   0.525   9.000   0.001   0.052   0.000   0.000   0.188   0.054   0.287
   0.550   9.000   0.001   0.052   0.000   0.000   0.190   0.055   0.293
   0.575   9.000   0.001   0.052   0.000   0.000   0.191   0.056   0.300
   0.600   9.000   0.001   0.053   0.000   0.000   0.193   0.057   0.306
   0.625   9.000   0.001   0.053   0.000   0.000   0.194   0.058   0.311
   0.650   9.000   0.001   0.053   0.000   0.000   0.195   0.059   0.317
   0.675   9.000   0.001   0.053   0.000   0.000   0.196   0.060   0.322
   0.700   9.000   0.001   0.053   0.000   0.000   0.197   0.061   0.326
   0.725   9.000   0.001   0.053   0.000   0.000   0.198   0.062   0.331
   0.750   9.000   0.001   0.053   0.000   0.000   0.198   0.063   0.335
   0.775   9.000   0.002   0.053   0.000   0.000   0.199   0.064   0.339
   0.800   9.000   0.002   0.052   0.000   0.000   0.200   0.064   0.342
   0.825   9.000   0.002   0.052   0.000   0.000   0.200   0.065   0.345
   0.850   9.000   0.002   0.052   0.000   0.000   0.201   0.066   0.348
   0.875   9.000   0.002   0.052   0.000   0.000   0.201   0.067   0.351
   0.900   9.000   0.002   0.052   0.000   0.000   0.202   0.068   0.354
   0.925   9.000   0.002   0.052   0.000   0.000   0.201   0.068   0.354
   0.950   9.000   0.002   0.052   0.000   0.000   0.200   0.069   0.354
   0.975   9.000   0.002   0.052   0.000   0.000   0.200   0.069   0.354
   1.000   9.000   0.002   0.052   0.000   0.000   0.199   0.070   0.353
