  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.225   0.121   0.000   0.078   0.001   0.127
   0.025   6.000   0.000   0.225   0.119   0.000   0.073   0.001   0.131
   0.050   7.000   0.000   0.224   0.117   0.000   0.067   0.001   0.135
   0.075   7.000   0.000   0.222   0.114   0.001   0.063   0.001   0.139
   0.100   7.000   0.000   0.220   0.112   0.001   0.060   0.001   0.145
   0.125   7.000   0.000   0.218   0.111   0.001   0.057   0.001   0.152
   0.150   7.000   0.000   0.216   0.110   0.001   0.055   0.001   0.160
   0.175   7.000   0.000   0.215   0.110   0.001   0.054   0.000   0.170
   0.200   7.000   0.000   0.214   0.111   0.001   0.053   0.000   0.180
   0.225   7.000   0.000   0.214   0.112   0.001   0.051   0.000   0.190
   0.250   8.000   0.000   0.213   0.113   0.001   0.050   0.000   0.201
   0.275   8.000   0.000   0.213   0.115   0.001   0.049   0.000   0.213
   0.300   8.000   0.000   0.214   0.117   0.001   0.047   0.000   0.224
   0.325   8.000   0.000   0.214   0.120   0.001   0.046   0.000   0.234
   0.350   8.000   0.000   0.215   0.122   0.001   0.044   0.000   0.245
   0.375   8.000   0.000   0.215   0.125   0.001   0.042   0.000   0.255
   0.400   9.000   0.000   0.216   0.128   0.000   0.039   0.000   0.265
   0.425   9.000   0.000   0.217   0.130   0.000   0.037   0.000   0.275
   0.450   9.000   0.000   0.217   0.133   0.000   0.034   0.000   0.284
   0.475   9.000   0.000   0.218   0.136   0.000   0.031   0.000   0.293
   0.500   9.000   0.000   0.218   0.139   0.000   0.028   0.000   0.301
   0.525   9.000   0.000   0.219   0.142   0.000   0.025   0.000   0.309
   0.550   9.000   0.000   0.219   0.145   0.000   0.022   0.000   0.316
   0.575   9.000   0.000   0.220   0.148   0.000   0.019   0.000   0.323
   0.600   9.000   0.000   0.220   0.150   0.000   0.016   0.000   0.329
   0.625   9.000   0.000   0.221   0.153   0.000   0.014   0.000   0.335
   0.650   9.000   0.000   0.221   0.155   0.000   0.012   0.000   0.341
   0.675   8.000   0.000   0.221   0.158   0.000   0.010   0.000   0.346
   0.700   8.000   0.000   0.221   0.160   0.000   0.008   0.000   0.351
   0.725   8.000   0.000   0.221   0.162   0.000   0.006   0.000   0.355
   0.750   8.000   0.000   0.221   0.164   0.000   0.005   0.000   0.358
   0.775   8.000   0.000   0.221   0.166   0.000   0.004   0.000   0.362
   0.800   8.000   0.000   0.220   0.168   0.000   0.003   0.000   0.365
   0.825   9.000   0.000   0.220   0.170   0.000   0.002   0.000   0.368
   0.850   9.000   0.000   0.220   0.171   0.000   0.002   0.000   0.370
   0.875   9.000   0.000   0.220   0.173   0.000   0.001   0.000   0.373
   0.900   9.000   0.000   0.220   0.174   0.000   0.001   0.000   0.375
   0.925   9.000   0.000   0.219   0.176   0.000   0.001   0.000   0.377
   0.950   9.000   0.000   0.219   0.177   0.000   0.001   0.000   0.377
   0.975   9.000   0.000   0.218   0.177   0.000   0.000   0.000   0.378
   1.000   9.000   0.000   0.217   0.178   0.000   0.000   0.000   0.378
