  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.000   0.000   0.048   0.001   0.119   0.334
   0.025  10.000   0.000   0.000   0.047   0.002   0.118   0.330
   0.050  10.000   0.000   0.000   0.046   0.002   0.117   0.328
   0.075  10.000   0.000   0.000   0.046   0.002   0.117   0.328
   0.100  10.000   0.000   0.000   0.046   0.002   0.117   0.329
   0.125  10.000   0.000   0.000   0.046   0.002   0.118   0.332
   0.150  10.000   0.000   0.000   0.046   0.002   0.119   0.337
   0.175  11.000   0.000   0.000   0.047   0.002   0.121   0.342
   0.200  11.000   0.000   0.000   0.048   0.002   0.123   0.349
   0.225  11.000   0.000   0.000   0.050   0.002   0.125   0.356
   0.250  11.000   0.000   0.000   0.051   0.002   0.128   0.364
   0.275  11.000   0.000   0.000   0.053   0.002   0.131   0.372
   0.300  11.000   0.000   0.000   0.055   0.003   0.134   0.380
   0.325  11.000   0.000   0.000   0.057   0.003   0.137   0.388
   0.350  11.000   0.000   0.000   0.059   0.003   0.141   0.396
   0.375  11.000   0.001   0.000   0.061   0.003   0.144   0.403
   0.400  11.000   0.001   0.000   0.063   0.003   0.147   0.409
   0.425  11.000   0.001   0.000   0.065   0.003   0.151   0.415
   0.450  11.000   0.001   0.000   0.067   0.003   0.154   0.420
   0.475  11.000   0.001   0.000   0.069   0.003   0.157   0.425
   0.500  11.000   0.001   0.000   0.071   0.003   0.160   0.429
   0.525  11.000   0.001   0.000   0.072   0.003   0.163   0.433
   0.550  11.000   0.001   0.000   0.074   0.003   0.166   0.436
   0.575  11.000   0.001   0.000   0.075   0.004   0.169   0.440
   0.600  11.000   0.001   0.000   0.076   0.004   0.172   0.442
   0.625  11.000   0.001   0.000   0.077   0.004   0.174   0.445
   0.650  11.000   0.002   0.000   0.077   0.004   0.177   0.448
   0.675  11.000   0.002   0.000   0.078   0.004   0.179   0.450
   0.700  11.000   0.002   0.000   0.078   0.005   0.181   0.452
   0.725  11.000   0.002   0.000   0.078   0.005   0.184   0.454
   0.750  11.000   0.002   0.000   0.079   0.005   0.186   0.456
   0.775  11.000   0.003   0.000   0.079   0.005   0.188   0.458
   0.800  11.000   0.003   0.000   0.078   0.005   0.190   0.460
   0.825  11.000   0.003   0.000   0.078   0.006   0.192   0.462
   0.850  11.000   0.004   0.000   0.078   0.006   0.194   0.463
   0.875  11.000   0.004   0.000   0.078   0.006   0.195   0.465
   0.900  11.000   0.004   0.000   0.077   0.007   0.197   0.466
   0.925  11.000   0.005   0.000   0.077   0.007   0.199   0.467
   0.950  11.000   0.005   0.000   0.076   0.007   0.200   0.469
   0.975  11.000   0.005   0.000   0.076   0.008   0.202   0.470
   1.000  11.000   0.006   0.000   0.075   0.008   0.202   0.469
