  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.124   0.125   0.249
   0.025  22.000   0.125   0.126   0.252
   0.050  22.000   0.125   0.127   0.254
   0.075  22.000   0.125   0.128   0.254
   0.100  22.000   0.125   0.128   0.253
   0.125  22.000   0.123   0.127   0.251
   0.150  21.000   0.122   0.125   0.248
   0.175  22.000   0.120   0.123   0.244
   0.200  23.000   0.118   0.120   0.239
   0.225  23.000   0.115   0.117   0.233
   0.250  23.000   0.112   0.114   0.227
   0.275  23.000   0.110   0.111   0.221
   0.300  23.000   0.107   0.107   0.214
   0.325  23.000   0.104   0.103   0.207
   0.350  22.000   0.101   0.100   0.200
   0.375  23.000   0.098   0.097   0.194
   0.400  23.000   0.095   0.094   0.188
   0.425  22.000   0.092   0.091   0.182
   0.450  22.000   0.089   0.088   0.177
   0.475  23.000   0.087   0.086   0.172
   0.500  24.000   0.084   0.084   0.168
   0.525  26.000   0.082   0.082   0.163
   0.550  26.000   0.080   0.080   0.160
   0.575  27.000   0.077   0.078   0.156
   0.600  27.000   0.076   0.077   0.153
   0.625  27.000   0.074   0.075   0.150
   0.650  27.000   0.072   0.074   0.147
   0.675  27.000   0.071   0.073   0.144
   0.700  26.000   0.069   0.071   0.141
   0.725  26.000   0.068   0.070   0.139
   0.750  27.000   0.066   0.069   0.137
   0.775  28.000   0.065   0.068   0.134
   0.800  28.000   0.064   0.067   0.132
   0.825  28.000   0.063   0.066   0.130
   0.850  28.000   0.062   0.065   0.128
   0.875  29.000   0.061   0.064   0.127
   0.900  29.000   0.060   0.063   0.125
   0.925  29.000   0.060   0.063   0.123
   0.950  30.000   0.059   0.062   0.122
   0.975  30.000   0.058   0.061   0.121
   1.000  30.000   0.058   0.061   0.121
