  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.116   0.116   0.232
   0.025  22.000   0.117   0.117   0.233
   0.050  23.000   0.116   0.117   0.233
   0.075  24.000   0.115   0.116   0.232
   0.100  26.000   0.114   0.115   0.230
   0.125  25.000   0.113   0.115   0.228
   0.150  26.000   0.111   0.114   0.226
   0.175  26.000   0.109   0.113   0.224
   0.200  28.000   0.106   0.112   0.220
   0.225  28.000   0.103   0.109   0.215
   0.250  28.000   0.100   0.107   0.209
   0.275  28.000   0.097   0.104   0.203
   0.300  28.000   0.094   0.101   0.197
   0.325  30.000   0.091   0.097   0.191
   0.350  28.000   0.087   0.094   0.184
   0.375  28.000   0.085   0.091   0.178
   0.400  28.000   0.082   0.088   0.173
   0.425  28.000   0.079   0.085   0.167
   0.450  29.000   0.077   0.082   0.162
   0.475  29.000   0.075   0.080   0.157
   0.500  28.000   0.073   0.077   0.152
   0.525  28.000   0.071   0.075   0.148
   0.550  28.000   0.069   0.073   0.144
   0.575  28.000   0.067   0.071   0.140
   0.600  28.000   0.066   0.069   0.137
   0.625  28.000   0.064   0.068   0.134
   0.650  28.000   0.063   0.066   0.131
   0.675  27.000   0.062   0.065   0.128
   0.700  26.000   0.061   0.063   0.125
   0.725  26.000   0.060   0.062   0.123
   0.750  27.000   0.059   0.061   0.120
   0.775  27.000   0.058   0.060   0.118
   0.800  27.000   0.056   0.059   0.116
   0.825  28.000   0.055   0.058   0.114
   0.850  30.000   0.054   0.057   0.112
   0.875  30.000   0.053   0.056   0.110
   0.900  28.000   0.052   0.055   0.108
   0.925  27.000   0.051   0.054   0.106
   0.950  27.000   0.050   0.054   0.105
   0.975  27.000   0.050   0.054   0.105
   1.000  29.000   0.051   0.053   0.105
