  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.000   0.002   0.001   0.032   0.053   0.363
   0.025  10.000   0.000   0.001   0.001   0.032   0.056   0.357
   0.050  10.000   0.001   0.001   0.001   0.033   0.059   0.354
   0.075  10.000   0.001   0.001   0.001   0.034   0.063   0.350
   0.100  10.000   0.001   0.001   0.001   0.035   0.066   0.342
   0.125  10.000   0.001   0.001   0.001   0.036   0.068   0.331
   0.150  10.000   0.001   0.000   0.001   0.036   0.071   0.322
   0.175  10.000   0.001   0.000   0.002   0.035   0.074   0.317
   0.200  10.000   0.001   0.000   0.002   0.034   0.078   0.316
   0.225  10.000   0.001   0.000   0.002   0.033   0.081   0.318
   0.250  10.000   0.001   0.000   0.003   0.033   0.085   0.322
   0.275  10.000   0.002   0.000   0.003   0.033   0.089   0.327
   0.300  10.000   0.002   0.000   0.004   0.033   0.092   0.333
   0.325  10.000   0.002   0.000   0.005   0.033   0.096   0.340
   0.350  10.000   0.002   0.000   0.005   0.033   0.100   0.347
   0.375  10.000   0.003   0.000   0.006   0.034   0.103   0.354
   0.400  10.000   0.003   0.000   0.006   0.034   0.107   0.362
   0.425  10.000   0.003   0.000   0.007   0.035   0.110   0.369
   0.450  10.000   0.004   0.000   0.008   0.036   0.114   0.376
   0.475  10.000   0.004   0.000   0.008   0.036   0.117   0.383
   0.500  10.000   0.005   0.000   0.009   0.037   0.120   0.389
   0.525  10.000   0.005   0.000   0.009   0.038   0.123   0.395
   0.550  10.000   0.005   0.000   0.010   0.039   0.126   0.401
   0.575  11.000   0.006   0.000   0.011   0.039   0.129   0.406
   0.600  11.000   0.006   0.000   0.011   0.040   0.132   0.411
   0.625  11.000   0.007   0.000   0.012   0.041   0.135   0.415
   0.650  12.000   0.007   0.000   0.012   0.041   0.137   0.420
   0.675  12.000   0.007   0.000   0.013   0.042   0.140   0.423
   0.700  12.000   0.008   0.000   0.013   0.043   0.142   0.427
   0.725  12.000   0.008   0.000   0.014   0.043   0.144   0.430
   0.750  12.000   0.008   0.000   0.014   0.044   0.147   0.433
   0.775  12.000   0.009   0.000   0.015   0.044   0.149   0.436
   0.800  12.000   0.009   0.000   0.015   0.045   0.151   0.439
   0.825  12.000   0.009   0.000   0.015   0.045   0.153   0.441
   0.850  12.000   0.010   0.000   0.016   0.046   0.154   0.443
   0.875  12.000   0.010   0.000   0.016   0.046   0.156   0.445
   0.900  12.000   0.010   0.000   0.017   0.046   0.158   0.447
   0.925  12.000   0.010   0.000   0.017   0.047   0.159   0.446
   0.950  12.000   0.010   0.000   0.017   0.047   0.159   0.445
   0.975  12.000   0.011   0.000   0.017   0.047   0.160   0.444
   1.000  12.000   0.011   0.000   0.017   0.047   0.161   0.443
