  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.005   0.011   0.243   0.219   0.000   0.057
   0.025   6.000   0.004   0.013   0.238   0.223   0.000   0.053
   0.050   6.000   0.004   0.015   0.234   0.227   0.000   0.049
   0.075   6.000   0.003   0.017   0.231   0.231   0.000   0.045
   0.100   6.000   0.003   0.020   0.229   0.236   0.000   0.042
   0.125   5.000   0.002   0.023   0.229   0.242   0.000   0.039
   0.150   5.000   0.002   0.027   0.229   0.249   0.000   0.037
   0.175   5.000   0.002   0.031   0.230   0.257   0.000   0.035
   0.200   5.000   0.002   0.036   0.232   0.266   0.000   0.033
   0.225   5.000   0.001   0.041   0.234   0.275   0.000   0.031
   0.250   5.000   0.001   0.047   0.236   0.285   0.000   0.028
   0.275   5.000   0.001   0.053   0.237   0.295   0.000   0.026
   0.300   4.000   0.001   0.059   0.238   0.306   0.000   0.023
   0.325   4.000   0.001   0.065   0.238   0.317   0.000   0.021
   0.350   4.000   0.001   0.070   0.237   0.327   0.000   0.018
   0.375   4.000   0.001   0.076   0.235   0.338   0.000   0.015
   0.400   4.000   0.001   0.080   0.233   0.347   0.000   0.012
   0.425   4.000   0.000   0.085   0.231   0.356   0.000   0.010
   0.450   4.000   0.000   0.088   0.227   0.363   0.000   0.010
   0.475   4.000   0.000   0.091   0.223   0.368   0.000   0.010
   0.500   4.000   0.000   0.093   0.219   0.372   0.000   0.013
   0.525   4.000   0.000   0.095   0.214   0.374   0.000   0.016
   0.550   4.000   0.000   0.097   0.208   0.375   0.000   0.021
   0.575   4.000   0.000   0.098   0.202   0.376   0.000   0.027
   0.600   4.000   0.000   0.099   0.196   0.376   0.000   0.034
   0.625   4.000   0.000   0.099   0.190   0.375   0.000   0.042
   0.650   5.000   0.000   0.099   0.183   0.374   0.000   0.051
   0.675   6.000   0.000   0.099   0.177   0.372   0.000   0.060
   0.700   6.000   0.000   0.098   0.170   0.370   0.000   0.070
   0.725   6.000   0.000   0.097   0.164   0.368   0.000   0.080
   0.750   6.000   0.000   0.096   0.157   0.365   0.000   0.091
   0.775   6.000   0.000   0.095   0.151   0.363   0.000   0.101
   0.800   6.000   0.000   0.093   0.145   0.360   0.000   0.112
   0.825   6.000   0.000   0.091   0.139   0.357   0.000   0.123
   0.850   6.000   0.000   0.089   0.133   0.353   0.000   0.133
   0.875   7.000   0.000   0.087   0.128   0.350   0.000   0.143
   0.900   7.000   0.000   0.085   0.123   0.347   0.000   0.153
   0.925   7.000   0.000   0.083   0.118   0.344   0.000   0.163
   0.950   7.000   0.000   0.081   0.113   0.341   0.000   0.173
   0.975   8.000   0.000   0.080   0.109   0.336   0.000   0.182
   1.000   8.000   0.000   0.078   0.104   0.331   0.000   0.188
