  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.143   0.139   0.281
   0.025  25.000   0.144   0.141   0.284
   0.050  25.000   0.145   0.142   0.285
   0.075  25.000   0.144   0.142   0.285
   0.100  24.000   0.142   0.141   0.282
   0.125  25.000   0.139   0.139   0.278
   0.150  25.000   0.135   0.137   0.273
   0.175  22.000   0.132   0.134   0.267
   0.200  20.000   0.129   0.132   0.262
   0.225  19.000   0.127   0.131   0.260
   0.250  19.000   0.127   0.132   0.261
   0.275  20.000   0.127   0.133   0.262
   0.300  21.000   0.126   0.133   0.262
   0.325  21.000   0.125   0.132   0.260
   0.350  21.000   0.123   0.131   0.257
   0.375  21.000   0.120   0.129   0.253
   0.400  20.000   0.118   0.127   0.248
   0.425  21.000   0.115   0.124   0.243
   0.450  20.000   0.112   0.121   0.237
   0.475  20.000   0.109   0.118   0.231
   0.500  21.000   0.106   0.115   0.226
   0.525  21.000   0.104   0.113   0.220
   0.550  22.000   0.101   0.110   0.215
   0.575  22.000   0.099   0.107   0.210
   0.600  22.000   0.096   0.105   0.205
   0.625  22.000   0.094   0.102   0.200
   0.650  22.000   0.092   0.100   0.196
   0.675  23.000   0.090   0.098   0.192
   0.700  23.000   0.089   0.096   0.188
   0.725  23.000   0.087   0.094   0.184
   0.750  23.000   0.086   0.093   0.181
   0.775  23.000   0.084   0.091   0.178
   0.800  23.000   0.083   0.089   0.175
   0.825  23.000   0.082   0.088   0.172
   0.850  23.000   0.081   0.087   0.170
   0.875  23.000   0.079   0.086   0.168
   0.900  23.000   0.079   0.084   0.165
   0.925  23.000   0.079   0.084   0.165
   0.950  22.000   0.079   0.084   0.165
   0.975  22.000   0.079   0.084   0.165
   1.000  21.000   0.079   0.084   0.165
