  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  14.000   0.113   0.119   0.234
   0.025  18.000   0.115   0.123   0.241
   0.050  19.000   0.118   0.126   0.248
   0.075  20.000   0.120   0.130   0.254
   0.100  20.000   0.122   0.132   0.258
   0.125  21.000   0.123   0.134   0.261
   0.150  21.000   0.124   0.134   0.263
   0.175  23.000   0.124   0.134   0.263
   0.200  23.000   0.124   0.134   0.262
   0.225  23.000   0.123   0.133   0.260
   0.250  23.000   0.121   0.131   0.257
   0.275  23.000   0.120   0.129   0.253
   0.300  23.000   0.118   0.127   0.249
   0.325  23.000   0.115   0.125   0.244
   0.350  23.000   0.113   0.122   0.239
   0.375  23.000   0.111   0.119   0.233
   0.400  23.000   0.108   0.116   0.228
   0.425  21.000   0.106   0.113   0.222
   0.450  21.000   0.103   0.111   0.217
   0.475  21.000   0.101   0.108   0.211
   0.500  21.000   0.098   0.105   0.206
   0.525  21.000   0.096   0.102   0.201
   0.550  21.000   0.094   0.100   0.196
   0.575  21.000   0.091   0.097   0.191
   0.600  21.000   0.089   0.095   0.187
   0.625  21.000   0.087   0.093   0.182
   0.650  21.000   0.085   0.091   0.178
   0.675  21.000   0.083   0.089   0.174
   0.700  21.000   0.081   0.087   0.170
   0.725  21.000   0.079   0.085   0.166
   0.750  21.000   0.078   0.083   0.163
   0.775  21.000   0.076   0.081   0.159
   0.800  23.000   0.074   0.080   0.156
   0.825  23.000   0.073   0.078   0.153
   0.850  23.000   0.071   0.077   0.150
   0.875  23.000   0.070   0.075   0.148
   0.900  22.000   0.068   0.074   0.145
   0.925  21.000   0.067   0.073   0.143
   0.950  21.000   0.066   0.072   0.141
   0.975  21.000   0.066   0.072   0.140
   1.000  21.000   0.065   0.071   0.138
