  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.103   0.101   0.203
   0.025  20.000   0.101   0.098   0.199
   0.050  22.000   0.100   0.097   0.196
   0.075  21.000   0.100   0.096   0.194
   0.100  21.000   0.099   0.095   0.193
   0.125  21.000   0.099   0.095   0.192
   0.150  21.000   0.098   0.095   0.191
   0.175  22.000   0.097   0.094   0.190
   0.200  23.000   0.096   0.094   0.190
   0.225  23.000   0.095   0.094   0.189
   0.250  26.000   0.093   0.094   0.188
   0.275  27.000   0.092   0.094   0.186
   0.300  27.000   0.090   0.093   0.185
   0.325  26.000   0.089   0.093   0.183
   0.350  26.000   0.087   0.092   0.181
   0.375  26.000   0.085   0.091   0.178
   0.400  26.000   0.084   0.090   0.176
   0.425  28.000   0.082   0.088   0.173
   0.450  30.000   0.080   0.087   0.170
   0.475  30.000   0.079   0.085   0.167
   0.500  29.000   0.077   0.084   0.163
   0.525  28.000   0.075   0.082   0.160
   0.550  28.000   0.074   0.080   0.157
   0.575  28.000   0.072   0.079   0.154
   0.600  28.000   0.071   0.077   0.151
   0.625  28.000   0.069   0.076   0.148
   0.650  28.000   0.068   0.074   0.145
   0.675  28.000   0.067   0.073   0.142
   0.700  28.000   0.065   0.071   0.139
   0.725  28.000   0.064   0.070   0.137
   0.750  28.000   0.063   0.069   0.134
   0.775  28.000   0.062   0.068   0.132
   0.800  28.000   0.061   0.066   0.130
   0.825  28.000   0.060   0.065   0.128
   0.850  28.000   0.059   0.064   0.126
   0.875  28.000   0.058   0.063   0.124
   0.900  28.000   0.057   0.062   0.122
   0.925  29.000   0.057   0.062   0.120
   0.950  30.000   0.056   0.061   0.119
   0.975  30.000   0.055   0.060   0.117
   1.000  29.000   0.055   0.059   0.116
