  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.000   0.000   0.000   0.030   0.000   0.059   0.373
   0.025  10.000   0.000   0.000   0.000   0.030   0.000   0.060   0.366
   0.050  10.000   0.000   0.000   0.000   0.030   0.000   0.062   0.361
   0.075  10.000   0.000   0.000   0.000   0.031   0.000   0.064   0.359
   0.100  10.000   0.000   0.000   0.001   0.031   0.001   0.067   0.360
   0.125  10.000   0.000   0.000   0.001   0.032   0.001   0.070   0.363
   0.150  10.000   0.000   0.000   0.002   0.033   0.001   0.073   0.367
   0.175  10.000   0.000   0.000   0.002   0.034   0.001   0.076   0.372
   0.200  10.000   0.000   0.000   0.003   0.035   0.001   0.080   0.378
   0.225  10.000   0.000   0.000   0.004   0.036   0.001   0.084   0.383
   0.250  10.000   0.000   0.000   0.005   0.037   0.001   0.088   0.388
   0.275  11.000   0.000   0.000   0.006   0.039   0.001   0.092   0.393
   0.300  11.000   0.000   0.000   0.007   0.040   0.001   0.095   0.398
   0.325  11.000   0.000   0.000   0.008   0.042   0.001   0.099   0.403
   0.350  11.000   0.000   0.000   0.010   0.043   0.001   0.103   0.406
   0.375  11.000   0.000   0.000   0.011   0.045   0.001   0.106   0.410
   0.400  11.000   0.000   0.001   0.012   0.047   0.001   0.110   0.413
   0.425  11.000   0.000   0.001   0.014   0.049   0.001   0.113   0.416
   0.450  11.000   0.000   0.001   0.015   0.051   0.001   0.117   0.418
   0.475  11.000   0.000   0.001   0.016   0.053   0.001   0.120   0.421
   0.500  11.000   0.000   0.001   0.018   0.055   0.001   0.123   0.424
   0.525  11.000   0.000   0.001   0.019   0.056   0.001   0.126   0.425
   0.550  11.000   0.000   0.001   0.020   0.057   0.001   0.129   0.425
   0.575  11.000   0.000   0.001   0.021   0.058   0.001   0.131   0.421
   0.600  11.000   0.000   0.001   0.022   0.059   0.001   0.132   0.414
   0.625  11.000   0.000   0.002   0.022   0.061   0.001   0.134   0.408
   0.650  11.000   0.000   0.002   0.023   0.063   0.001   0.135   0.403
   0.675  11.000   0.000   0.002   0.024   0.065   0.001   0.137   0.399
   0.700  11.000   0.000   0.003   0.025   0.068   0.001   0.138   0.396
   0.725  11.000   0.000   0.003   0.025   0.070   0.001   0.139   0.394
   0.750  11.000   0.000   0.003   0.026   0.073   0.001   0.141   0.394
   0.775  11.000   0.000   0.004   0.027   0.075   0.001   0.142   0.394
   0.800  11.000   0.000   0.004   0.028   0.077   0.001   0.143   0.395
   0.825  11.000   0.000   0.004   0.028   0.079   0.001   0.145   0.396
   0.850  11.000   0.000   0.004   0.029   0.080   0.001   0.146   0.397
   0.875  11.000   0.000   0.005   0.030   0.082   0.001   0.147   0.398
   0.900  11.000   0.000   0.005   0.030   0.083   0.001   0.148   0.400
   0.925  11.000   0.000   0.005   0.031   0.084   0.001   0.150   0.402
   0.950  11.000   0.000   0.005   0.031   0.085   0.001   0.150   0.400
   0.975  11.000   0.000   0.005   0.031   0.085   0.001   0.150   0.400
   1.000  11.000   0.000   0.005   0.031   0.086   0.001   0.151   0.399
