  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.139   0.132   0.268
   0.025  24.000   0.140   0.134   0.271
   0.050  24.000   0.140   0.134   0.272
   0.075  23.000   0.139   0.135   0.271
   0.100  23.000   0.137   0.134   0.270
   0.125  23.000   0.134   0.133   0.266
   0.150  23.000   0.131   0.131   0.262
   0.175  22.000   0.128   0.129   0.257
   0.200  21.000   0.124   0.127   0.252
   0.225  21.000   0.121   0.124   0.247
   0.250  21.000   0.117   0.122   0.241
   0.275  21.000   0.114   0.119   0.235
   0.300  21.000   0.111   0.117   0.230
   0.325  21.000   0.108   0.114   0.224
   0.350  22.000   0.105   0.111   0.219
   0.375  21.000   0.102   0.109   0.214
   0.400  21.000   0.100   0.107   0.209
   0.425  20.000   0.098   0.104   0.205
   0.450  20.000   0.095   0.102   0.200
   0.475  20.000   0.093   0.099   0.195
   0.500  18.000   0.091   0.097   0.190
   0.525  18.000   0.090   0.095   0.186
   0.550  16.000   0.089   0.093   0.184
   0.575  19.000   0.089   0.094   0.184
   0.600  19.000   0.089   0.094   0.186
   0.625  21.000   0.090   0.095   0.187
   0.650  21.000   0.090   0.095   0.187
   0.675  21.000   0.090   0.095   0.187
   0.700  21.000   0.089   0.095   0.186
   0.725  21.000   0.088   0.094   0.185
   0.750  20.000   0.087   0.093   0.183
   0.775  20.000   0.085   0.092   0.180
   0.800  21.000   0.084   0.091   0.178
   0.825  21.000   0.083   0.090   0.175
   0.850  21.000   0.081   0.088   0.173
   0.875  22.000   0.080   0.087   0.170
   0.900  22.000   0.079   0.086   0.168
   0.925  22.000   0.078   0.085   0.166
   0.950  22.000   0.078   0.085   0.165
   0.975  22.000   0.078   0.085   0.165
   1.000  22.000   0.078   0.085   0.165
