  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.119   0.115   0.233
   0.025  22.000   0.119   0.117   0.236
   0.050  21.000   0.119   0.119   0.237
   0.075  21.000   0.118   0.120   0.238
   0.100  20.000   0.117   0.120   0.238
   0.125  19.000   0.115   0.120   0.237
   0.150  19.000   0.113   0.119   0.234
   0.175  19.000   0.111   0.117   0.231
   0.200  15.000   0.110   0.116   0.229
   0.225  18.000   0.110   0.117   0.230
   0.250  20.000   0.111   0.118   0.232
   0.275  20.000   0.112   0.119   0.234
   0.300  19.000   0.112   0.119   0.234
   0.325  20.000   0.112   0.119   0.234
   0.350  20.000   0.111   0.119   0.233
   0.375  20.000   0.110   0.118   0.231
   0.400  20.000   0.109   0.116   0.228
   0.425  20.000   0.107   0.114   0.225
   0.450  20.000   0.105   0.113   0.221
   0.475  20.000   0.103   0.111   0.217
   0.500  20.000   0.101   0.109   0.213
   0.525  20.000   0.099   0.106   0.209
   0.550  20.000   0.097   0.104   0.205
   0.575  20.000   0.095   0.102   0.201
   0.600  20.000   0.093   0.100   0.197
   0.625  20.000   0.091   0.098   0.193
   0.650  20.000   0.090   0.097   0.189
   0.675  20.000   0.088   0.095   0.186
   0.700  20.000   0.086   0.093   0.182
   0.725  20.000   0.085   0.091   0.179
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.088   0.173
   0.800  20.000   0.081   0.087   0.170
   0.825  21.000   0.079   0.086   0.168
   0.850  21.000   0.078   0.084   0.165
   0.875  21.000   0.077   0.083   0.163
   0.900  21.000   0.076   0.082   0.161
   0.925  21.000   0.075   0.081   0.158
   0.950  21.000   0.075   0.081   0.159
   0.975  21.000   0.075   0.081   0.159
   1.000  21.000   0.075   0.081   0.159
