  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.111   0.001   0.170   0.113   0.000   0.083
   0.025   6.000   0.108   0.001   0.173   0.109   0.000   0.083
   0.050   6.000   0.105   0.001   0.176   0.103   0.000   0.085
   0.075   6.000   0.101   0.001   0.181   0.095   0.000   0.088
   0.100   6.000   0.096   0.001   0.185   0.089   0.000   0.090
   0.125   6.000   0.092   0.001   0.189   0.084   0.000   0.090
   0.150   6.000   0.087   0.000   0.194   0.083   0.000   0.090
   0.175   6.000   0.082   0.000   0.199   0.083   0.000   0.090
   0.200   6.000   0.079   0.000   0.205   0.085   0.000   0.090
   0.225   6.000   0.075   0.000   0.211   0.088   0.000   0.089
   0.250   6.000   0.072   0.000   0.218   0.092   0.000   0.089
   0.275   6.000   0.070   0.000   0.225   0.097   0.000   0.089
   0.300   6.000   0.068   0.000   0.233   0.102   0.000   0.089
   0.325   6.000   0.066   0.000   0.241   0.109   0.000   0.089
   0.350   6.000   0.064   0.000   0.249   0.115   0.000   0.088
   0.375   6.000   0.062   0.000   0.257   0.123   0.000   0.087
   0.400   6.000   0.060   0.000   0.266   0.130   0.000   0.086
   0.425   6.000   0.058   0.000   0.274   0.138   0.000   0.084
   0.450   6.000   0.056   0.000   0.283   0.147   0.000   0.081
   0.475   6.000   0.054   0.000   0.291   0.156   0.000   0.078
   0.500   6.000   0.051   0.000   0.299   0.165   0.000   0.075
   0.525   6.000   0.048   0.000   0.307   0.175   0.000   0.071
   0.550   6.000   0.046   0.000   0.315   0.185   0.000   0.067
   0.575   6.000   0.043   0.000   0.323   0.196   0.000   0.062
   0.600   6.000   0.040   0.000   0.330   0.207   0.000   0.057
   0.625   6.000   0.036   0.000   0.337   0.218   0.000   0.051
   0.650   6.000   0.033   0.000   0.343   0.229   0.000   0.046
   0.675   6.000   0.030   0.000   0.349   0.240   0.000   0.040
   0.700   6.000   0.026   0.000   0.354   0.251   0.000   0.035
   0.725   5.000   0.023   0.000   0.359   0.262   0.000   0.030
   0.750   4.000   0.020   0.000   0.362   0.272   0.000   0.026
   0.775   4.000   0.017   0.001   0.365   0.282   0.000   0.022
   0.800   3.000   0.014   0.001   0.366   0.292   0.000   0.020
   0.825   3.000   0.011   0.003   0.366   0.301   0.000   0.018
   0.850   3.000   0.009   0.004   0.364   0.309   0.000   0.017
   0.875   3.000   0.007   0.007   0.360   0.316   0.000   0.018
   0.900   3.000   0.006   0.010   0.353   0.322   0.000   0.019
   0.925   3.000   0.005   0.014   0.344   0.328   0.000   0.022
   0.950   4.000   0.004   0.018   0.334   0.333   0.000   0.026
   0.975   4.000   0.003   0.023   0.323   0.337   0.000   0.030
   1.000   5.000   0.002   0.027   0.309   0.340   0.000   0.036
