  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.000   0.014   0.040   0.201   0.000   0.192
   0.025  10.000   0.000   0.012   0.040   0.195   0.000   0.187
   0.050  10.000   0.000   0.010   0.039   0.189   0.000   0.185
   0.075   9.000   0.000   0.009   0.040   0.184   0.000   0.186
   0.100   9.000   0.000   0.008   0.040   0.180   0.000   0.189
   0.125   9.000   0.000   0.007   0.041   0.176   0.000   0.193
   0.150   9.000   0.000   0.006   0.042   0.174   0.000   0.198
   0.175   9.000   0.000   0.006   0.043   0.172   0.000   0.205
   0.200   9.000   0.000   0.006   0.045   0.171   0.000   0.212
   0.225   9.000   0.000   0.005   0.046   0.170   0.000   0.219
   0.250  10.000   0.000   0.005   0.047   0.171   0.000   0.227
   0.275  10.000   0.000   0.005   0.049   0.171   0.000   0.236
   0.300  10.000   0.000   0.005   0.051   0.172   0.000   0.245
   0.325  10.000   0.000   0.005   0.052   0.174   0.000   0.254
   0.350  10.000   0.000   0.005   0.054   0.176   0.000   0.263
   0.375  10.000   0.000   0.005   0.056   0.177   0.000   0.273
   0.400  10.000   0.000   0.004   0.057   0.179   0.000   0.282
   0.425  10.000   0.000   0.004   0.059   0.181   0.000   0.291
   0.450  10.000   0.000   0.004   0.060   0.183   0.000   0.300
   0.475  10.000   0.000   0.004   0.062   0.185   0.000   0.308
   0.500  10.000   0.000   0.003   0.063   0.187   0.000   0.316
   0.525  10.000   0.000   0.003   0.065   0.188   0.000   0.324
   0.550  10.000   0.000   0.003   0.066   0.189   0.000   0.331
   0.575  10.000   0.000   0.003   0.067   0.191   0.000   0.338
   0.600  10.000   0.000   0.002   0.069   0.192   0.000   0.345
   0.625  10.000   0.000   0.002   0.070   0.193   0.000   0.351
   0.650  10.000   0.000   0.002   0.071   0.194   0.000   0.357
   0.675  10.000   0.000   0.002   0.072   0.194   0.000   0.362
   0.700  10.000   0.000   0.002   0.073   0.195   0.000   0.367
   0.725  10.000   0.000   0.001   0.074   0.195   0.000   0.372
   0.750  10.000   0.001   0.001   0.076   0.196   0.000   0.377
   0.775  10.000   0.001   0.001   0.077   0.196   0.000   0.381
   0.800  10.000   0.001   0.001   0.078   0.196   0.000   0.384
   0.825  10.000   0.001   0.001   0.079   0.197   0.000   0.388
   0.850  10.000   0.001   0.001   0.080   0.197   0.000   0.391
   0.875  10.000   0.001   0.001   0.081   0.197   0.000   0.394
   0.900  10.000   0.001   0.000   0.082   0.197   0.000   0.397
   0.925  10.000   0.001   0.000   0.083   0.196   0.000   0.397
   0.950  10.000   0.001   0.000   0.084   0.195   0.000   0.396
   0.975  10.000   0.001   0.000   0.085   0.194   0.000   0.396
   1.000  10.000   0.001   0.000   0.086   0.193   0.000   0.396
