  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.057   0.016   0.018   0.106   0.166   0.093
   0.025   8.000   0.055   0.016   0.017   0.101   0.161   0.096
   0.050   8.000   0.053   0.017   0.016   0.095   0.158   0.100
   0.075   8.000   0.052   0.017   0.015   0.090   0.157   0.106
   0.100   8.000   0.052   0.018   0.015   0.085   0.158   0.112
   0.125   8.000   0.051   0.018   0.015   0.081   0.160   0.120
   0.150   8.000   0.051   0.019   0.014   0.077   0.163   0.129
   0.175   8.000   0.049   0.019   0.014   0.074   0.164   0.136
   0.200   8.000   0.046   0.018   0.013   0.071   0.165   0.141
   0.225   8.000   0.044   0.016   0.014   0.067   0.166   0.146
   0.250   8.000   0.043   0.015   0.014   0.064   0.167   0.152
   0.275   8.000   0.042   0.014   0.015   0.062   0.170   0.159
   0.300   9.000   0.043   0.013   0.016   0.060   0.172   0.167
   0.325   9.000   0.043   0.013   0.017   0.059   0.175   0.176
   0.350   9.000   0.044   0.012   0.017   0.059   0.177   0.185
   0.375   9.000   0.044   0.012   0.018   0.059   0.179   0.194
   0.400   9.000   0.045   0.013   0.018   0.060   0.181   0.204
   0.425   9.000   0.046   0.013   0.018   0.060   0.183   0.213
   0.450   9.000   0.046   0.013   0.018   0.061   0.184   0.223
   0.475   9.000   0.046   0.013   0.018   0.062   0.185   0.232
   0.500   9.000   0.046   0.014   0.018   0.063   0.186   0.241
   0.525  10.000   0.047   0.014   0.018   0.065   0.187   0.250
   0.550  10.000   0.046   0.014   0.017   0.066   0.188   0.259
   0.575  10.000   0.046   0.015   0.017   0.067   0.188   0.267
   0.600  10.000   0.046   0.015   0.016   0.068   0.188   0.275
   0.625  10.000   0.046   0.015   0.016   0.069   0.188   0.282
   0.650  10.000   0.045   0.016   0.016   0.070   0.188   0.290
   0.675  11.000   0.045   0.016   0.015   0.072   0.188   0.297
   0.700  11.000   0.044   0.016   0.015   0.073   0.188   0.303
   0.725  11.000   0.044   0.017   0.014   0.074   0.187   0.309
   0.750  11.000   0.043   0.017   0.014   0.075   0.187   0.315
   0.775  11.000   0.043   0.017   0.013   0.076   0.187   0.321
   0.800  10.000   0.042   0.017   0.013   0.078   0.186   0.326
   0.825  11.000   0.042   0.018   0.012   0.079   0.186   0.332
   0.850  11.000   0.041   0.018   0.012   0.080   0.185   0.336
   0.875  11.000   0.041   0.018   0.011   0.081   0.184   0.341
   0.900  11.000   0.040   0.019   0.011   0.082   0.183   0.343
   0.925  11.000   0.039   0.019   0.010   0.082   0.181   0.345
   0.950  11.000   0.038   0.019   0.010   0.083   0.180   0.346
   0.975  11.000   0.037   0.019   0.010   0.084   0.179   0.348
   1.000  11.000   0.037   0.019   0.009   0.085   0.177   0.349
