  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.132   0.138   0.272
   0.025  22.000   0.135   0.139   0.275
   0.050  20.000   0.137   0.140   0.278
   0.075  19.000   0.138   0.142   0.282
   0.100  21.000   0.138   0.145   0.286
   0.125  20.000   0.137   0.147   0.288
   0.150  19.000   0.137   0.148   0.289
   0.175  20.000   0.136   0.147   0.288
   0.200  21.000   0.135   0.146   0.286
   0.225  21.000   0.133   0.145   0.282
   0.250  21.000   0.130   0.142   0.278
   0.275  21.000   0.128   0.139   0.272
   0.300  21.000   0.125   0.136   0.266
   0.325  21.000   0.122   0.133   0.259
   0.350  21.000   0.119   0.129   0.252
   0.375  21.000   0.115   0.126   0.246
   0.400  21.000   0.112   0.122   0.239
   0.425  21.000   0.109   0.119   0.232
   0.450  21.000   0.106   0.115   0.225
   0.475  21.000   0.103   0.112   0.219
   0.500  21.000   0.100   0.109   0.213
   0.525  21.000   0.097   0.106   0.207
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.092   0.100   0.196
   0.600  21.000   0.090   0.098   0.191
   0.625  21.000   0.088   0.096   0.187
   0.650  22.000   0.086   0.093   0.182
   0.675  22.000   0.084   0.091   0.178
   0.700  22.000   0.082   0.089   0.175
   0.725  21.000   0.081   0.088   0.171
   0.750  21.000   0.079   0.086   0.168
   0.775  21.000   0.078   0.084   0.165
   0.800  21.000   0.076   0.083   0.162
   0.825  21.000   0.075   0.081   0.159
   0.850  21.000   0.074   0.080   0.157
   0.875  20.000   0.073   0.079   0.154
   0.900  21.000   0.073   0.079   0.154
   0.925  21.000   0.072   0.079   0.154
   0.950  21.000   0.072   0.078   0.153
   0.975  22.000   0.072   0.078   0.153
   1.000  22.000   0.072   0.078   0.153
