  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.113   0.122   0.238
   0.025  19.000   0.114   0.123   0.241
   0.050  19.000   0.115   0.123   0.241
   0.075  17.000   0.116   0.123   0.241
   0.100  17.000   0.117   0.124   0.244
   0.125  18.000   0.121   0.128   0.251
   0.150  20.000   0.123   0.131   0.257
   0.175  20.000   0.125   0.133   0.261
   0.200  20.000   0.125   0.134   0.263
   0.225  21.000   0.125   0.134   0.263
   0.250  21.000   0.124   0.133   0.261
   0.275  22.000   0.122   0.132   0.258
   0.300  22.000   0.120   0.130   0.255
   0.325  21.000   0.118   0.128   0.250
   0.350  21.000   0.115   0.126   0.245
   0.375  21.000   0.113   0.123   0.240
   0.400  21.000   0.110   0.120   0.235
   0.425  21.000   0.108   0.118   0.230
   0.450  21.000   0.105   0.115   0.224
   0.475  21.000   0.103   0.112   0.219
   0.500  21.000   0.101   0.109   0.214
   0.525  21.000   0.098   0.107   0.208
   0.550  21.000   0.096   0.104   0.204
   0.575  21.000   0.094   0.102   0.199
   0.600  20.000   0.092   0.099   0.194
   0.625  20.000   0.090   0.097   0.190
   0.650  21.000   0.088   0.095   0.186
   0.675  21.000   0.086   0.093   0.182
   0.700  21.000   0.084   0.091   0.178
   0.725  23.000   0.083   0.089   0.175
   0.750  23.000   0.081   0.088   0.172
   0.775  23.000   0.080   0.086   0.169
   0.800  23.000   0.079   0.085   0.166
   0.825  22.000   0.077   0.083   0.163
   0.850  22.000   0.076   0.082   0.161
   0.875  21.000   0.075   0.081   0.158
   0.900  22.000   0.075   0.080   0.156
   0.925  22.000   0.074   0.079   0.155
   0.950  21.000   0.073   0.078   0.153
   0.975  21.000   0.073   0.078   0.153
   1.000  21.000   0.074   0.078   0.154
