TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  140.46   55.80   66.45  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
  176.68   35.03 -107.39   0.0016500
