  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.098   0.033   0.025   0.000   0.141   0.143   0.018
   0.025   6.000   0.094   0.032   0.024   0.000   0.136   0.142   0.019
   0.050   6.000   0.091   0.032   0.023   0.001   0.132   0.141   0.020
   0.075   7.000   0.089   0.031   0.022   0.001   0.127   0.142   0.021
   0.100   7.000   0.087   0.032   0.021   0.001   0.123   0.143   0.023
   0.125   7.000   0.087   0.032   0.020   0.001   0.120   0.146   0.026
   0.150   7.000   0.087   0.033   0.020   0.001   0.117   0.150   0.029
   0.175   7.000   0.087   0.034   0.020   0.001   0.114   0.155   0.032
   0.200   7.000   0.088   0.035   0.020   0.001   0.112   0.160   0.037
   0.225   7.000   0.089   0.036   0.020   0.001   0.110   0.167   0.042
   0.250   7.000   0.091   0.037   0.020   0.002   0.109   0.174   0.048
   0.275   7.000   0.092   0.038   0.020   0.002   0.107   0.181   0.056
   0.300   7.000   0.092   0.038   0.020   0.002   0.106   0.189   0.064
   0.325   7.000   0.092   0.038   0.020   0.002   0.105   0.196   0.074
   0.350   7.000   0.091   0.037   0.020   0.003   0.104   0.202   0.084
   0.375   7.000   0.089   0.036   0.020   0.003   0.103   0.206   0.094
   0.400   7.000   0.085   0.033   0.019   0.003   0.102   0.208   0.103
   0.425   7.000   0.083   0.031   0.020   0.003   0.100   0.210   0.112
   0.450   8.000   0.080   0.028   0.020   0.003   0.098   0.213   0.121
   0.475   8.000   0.078   0.025   0.021   0.004   0.097   0.215   0.131
   0.500   8.000   0.077   0.023   0.021   0.004   0.095   0.217   0.140
   0.525   8.000   0.076   0.021   0.022   0.004   0.094   0.219   0.150
   0.550   9.000   0.074   0.019   0.023   0.004   0.093   0.221   0.160
   0.575   9.000   0.073   0.018   0.023   0.004   0.093   0.223   0.171
   0.600   9.000   0.071   0.017   0.023   0.004   0.093   0.224   0.181
   0.625   9.000   0.070   0.016   0.024   0.004   0.092   0.225   0.192
   0.650   9.000   0.068   0.015   0.024   0.004   0.092   0.225   0.203
   0.675   9.000   0.066   0.014   0.024   0.005   0.092   0.226   0.213
   0.700   9.000   0.064   0.013   0.023   0.005   0.091   0.225   0.224
   0.725   9.000   0.062   0.012   0.023   0.005   0.091   0.225   0.234
   0.750  10.000   0.060   0.011   0.023   0.005   0.091   0.224   0.245
   0.775  10.000   0.058   0.011   0.023   0.004   0.091   0.224   0.255
   0.800  10.000   0.056   0.010   0.022   0.004   0.090   0.223   0.264
   0.825  10.000   0.054   0.009   0.022   0.004   0.090   0.222   0.274
   0.850  10.000   0.053   0.009   0.021   0.004   0.090   0.220   0.283
   0.875  10.000   0.050   0.008   0.021   0.004   0.089   0.218   0.290
   0.900  10.000   0.048   0.008   0.020   0.004   0.088   0.216   0.296
   0.925  10.000   0.046   0.007   0.019   0.004   0.087   0.213   0.302
   0.950  10.000   0.044   0.007   0.019   0.004   0.086   0.211   0.308
   0.975  10.000   0.043   0.006   0.018   0.004   0.086   0.209   0.313
   1.000  11.000   0.041   0.006   0.018   0.004   0.085   0.207   0.319
