  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.007   0.003   0.240   0.313   0.000   0.013
   0.025   3.000   0.006   0.004   0.237   0.315   0.000   0.013
   0.050   3.000   0.004   0.007   0.233   0.315   0.000   0.014
   0.075   3.000   0.003   0.010   0.224   0.311   0.000   0.017
   0.100   3.000   0.002   0.014   0.213   0.303   0.000   0.020
   0.125   4.000   0.002   0.018   0.201   0.295   0.000   0.024
   0.150   4.000   0.001   0.020   0.191   0.287   0.000   0.028
   0.175   5.000   0.001   0.022   0.184   0.281   0.000   0.031
   0.200   5.000   0.001   0.024   0.178   0.276   0.000   0.035
   0.225   5.000   0.001   0.026   0.174   0.272   0.000   0.039
   0.250   6.000   0.001   0.027   0.170   0.269   0.000   0.043
   0.275   6.000   0.001   0.029   0.167   0.267   0.000   0.047
   0.300   6.000   0.001   0.030   0.165   0.265   0.000   0.052
   0.325   6.000   0.001   0.031   0.163   0.265   0.000   0.056
   0.350   6.000   0.000   0.033   0.161   0.265   0.000   0.061
   0.375   6.000   0.000   0.034   0.160   0.265   0.000   0.067
   0.400   6.000   0.000   0.035   0.158   0.266   0.000   0.072
   0.425   6.000   0.000   0.036   0.156   0.267   0.000   0.078
   0.450   6.000   0.000   0.037   0.155   0.269   0.000   0.085
   0.475   6.000   0.000   0.038   0.153   0.270   0.000   0.091
   0.500   6.000   0.000   0.039   0.151   0.272   0.000   0.098
   0.525   6.000   0.000   0.040   0.149   0.274   0.000   0.105
   0.550   6.000   0.000   0.040   0.147   0.275   0.000   0.113
   0.575   6.000   0.000   0.041   0.144   0.277   0.000   0.121
   0.600   7.000   0.000   0.041   0.142   0.278   0.000   0.129
   0.625   7.000   0.000   0.041   0.139   0.279   0.000   0.137
   0.650   7.000   0.000   0.041   0.137   0.280   0.000   0.145
   0.675   7.000   0.000   0.041   0.134   0.281   0.000   0.153
   0.700   7.000   0.000   0.041   0.132   0.281   0.000   0.162
   0.725   7.000   0.000   0.041   0.129   0.282   0.000   0.170
   0.750   8.000   0.000   0.040   0.127   0.282   0.000   0.179
   0.775   8.000   0.000   0.040   0.124   0.282   0.000   0.187
   0.800   8.000   0.000   0.039   0.121   0.282   0.000   0.196
   0.825   8.000   0.000   0.038   0.119   0.282   0.000   0.204
   0.850   8.000   0.000   0.038   0.117   0.281   0.000   0.212
   0.875   9.000   0.000   0.037   0.114   0.281   0.000   0.221
   0.900   9.000   0.000   0.036   0.112   0.280   0.000   0.229
   0.925   9.000   0.000   0.035   0.110   0.279   0.000   0.237
   0.950   9.000   0.000   0.034   0.108   0.278   0.000   0.244
   0.975   9.000   0.000   0.033   0.106   0.277   0.000   0.252
   1.000   9.000   0.000   0.032   0.104   0.275   0.000   0.258
