TEXTURE AT STRAIN =    1.0000
   2.526   3.071   0.117  <-- length of phase ellipsoid axes
   80.10   55.97  -40.63  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
  162.60   15.89 -135.49   0.0003500
