TEXTURE AT STRAIN =    1.0000
   2.225   3.278   0.126  <-- length of phase ellipsoid axes
  132.02   12.93 -173.67  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
  135.38   12.89 -135.19   0.0003500
