  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.131   0.138   0.271
   0.025  26.000   0.132   0.137   0.271
   0.050  26.000   0.132   0.136   0.270
   0.075  24.000   0.132   0.135   0.268
   0.100  23.000   0.132   0.133   0.266
   0.125  21.000   0.131   0.131   0.263
   0.150  21.000   0.130   0.130   0.260
   0.175  21.000   0.128   0.128   0.257
   0.200  23.000   0.126   0.127   0.253
   0.225  23.000   0.123   0.125   0.249
   0.250  23.000   0.120   0.123   0.245
   0.275  21.000   0.117   0.121   0.241
   0.300  21.000   0.115   0.119   0.236
   0.325  21.000   0.112   0.117   0.231
   0.350  21.000   0.109   0.115   0.226
   0.375  21.000   0.106   0.113   0.222
   0.400  21.000   0.104   0.111   0.217
   0.425  22.000   0.101   0.108   0.213
   0.450  23.000   0.099   0.106   0.208
   0.475  23.000   0.097   0.104   0.204
   0.500  23.000   0.094   0.102   0.200
   0.525  23.000   0.093   0.100   0.196
   0.550  23.000   0.091   0.098   0.192
   0.575  23.000   0.089   0.096   0.189
   0.600  22.000   0.087   0.095   0.185
   0.625  21.000   0.086   0.093   0.182
   0.650  21.000   0.084   0.092   0.179
   0.675  21.000   0.083   0.090   0.176
   0.700  21.000   0.081   0.089   0.173
   0.725  21.000   0.080   0.087   0.171
   0.750  21.000   0.079   0.086   0.168
   0.775  21.000   0.078   0.085   0.166
   0.800  21.000   0.077   0.084   0.164
   0.825  21.000   0.076   0.083   0.162
   0.850  21.000   0.075   0.082   0.160
   0.875  21.000   0.074   0.081   0.158
   0.900  21.000   0.074   0.080   0.156
   0.925  21.000   0.073   0.079   0.155
   0.950  21.000   0.072   0.079   0.153
   0.975  21.000   0.071   0.078   0.152
   1.000  21.000   0.071   0.077   0.151
