  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.000   0.132   0.160   0.000   0.000   0.168
   0.025   8.000   0.000   0.131   0.159   0.000   0.000   0.170
   0.050   8.000   0.000   0.130   0.159   0.000   0.000   0.173
   0.075   8.000   0.000   0.130   0.160   0.000   0.000   0.175
   0.100   8.000   0.000   0.129   0.161   0.000   0.000   0.178
   0.125   8.000   0.000   0.130   0.163   0.000   0.000   0.181
   0.150   8.000   0.000   0.130   0.166   0.000   0.000   0.185
   0.175   8.000   0.000   0.131   0.168   0.000   0.000   0.189
   0.200   8.000   0.000   0.132   0.169   0.000   0.000   0.193
   0.225   8.000   0.000   0.133   0.171   0.000   0.000   0.198
   0.250   8.000   0.000   0.135   0.172   0.000   0.000   0.204
   0.275   8.000   0.000   0.136   0.174   0.000   0.000   0.211
   0.300   8.000   0.000   0.137   0.175   0.000   0.000   0.217
   0.325   8.000   0.000   0.139   0.177   0.000   0.000   0.224
   0.350   8.000   0.000   0.140   0.178   0.000   0.000   0.231
   0.375   8.000   0.000   0.141   0.180   0.000   0.000   0.238
   0.400   8.000   0.000   0.142   0.182   0.000   0.000   0.245
   0.425   8.000   0.000   0.143   0.184   0.000   0.000   0.252
   0.450   8.000   0.000   0.143   0.185   0.000   0.000   0.258
   0.475   8.000   0.000   0.144   0.188   0.000   0.000   0.264
   0.500   8.000   0.000   0.144   0.189   0.000   0.000   0.270
   0.525   8.000   0.000   0.144   0.191   0.000   0.000   0.276
   0.550   8.000   0.000   0.144   0.194   0.000   0.000   0.281
   0.575   8.000   0.000   0.144   0.196   0.000   0.000   0.286
   0.600   8.000   0.000   0.144   0.198   0.000   0.000   0.291
   0.625   8.000   0.000   0.144   0.200   0.000   0.000   0.295
   0.650   8.000   0.000   0.143   0.202   0.000   0.000   0.300
   0.675   8.000   0.000   0.143   0.204   0.000   0.000   0.304
   0.700   8.000   0.000   0.142   0.207   0.000   0.000   0.307
   0.725   8.000   0.000   0.141   0.209   0.000   0.000   0.311
   0.750   8.000   0.000   0.141   0.211   0.000   0.000   0.314
   0.775   8.000   0.000   0.139   0.214   0.000   0.000   0.317
   0.800   8.000   0.000   0.138   0.216   0.000   0.000   0.320
   0.825   8.000   0.000   0.137   0.219   0.000   0.000   0.323
   0.850   8.000   0.000   0.135   0.221   0.000   0.000   0.326
   0.875   8.000   0.000   0.134   0.224   0.000   0.000   0.329
   0.900   8.000   0.000   0.132   0.227   0.000   0.000   0.331
   0.925   8.000   0.000   0.130   0.229   0.000   0.000   0.334
   0.950   8.000   0.000   0.127   0.232   0.000   0.000   0.336
   0.975   8.000   0.000   0.125   0.236   0.000   0.000   0.338
   1.000   8.000   0.000   0.122   0.239   0.000   0.000   0.340
