  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   9.000   0.017   0.001   0.021   0.037   0.178   0.226
   0.025   9.000   0.017   0.001   0.021   0.035   0.173   0.225
   0.050   9.000   0.017   0.001   0.020   0.034   0.168   0.225
   0.075  10.000   0.017   0.001   0.020   0.033   0.164   0.226
   0.100  10.000   0.017   0.001   0.020   0.032   0.162   0.229
   0.125  10.000   0.017   0.001   0.020   0.031   0.160   0.232
   0.150  10.000   0.018   0.001   0.021   0.030   0.159   0.238
   0.175  11.000   0.018   0.001   0.022   0.029   0.159   0.245
   0.200  11.000   0.019   0.001   0.023   0.028   0.161   0.254
   0.225  11.000   0.019   0.001   0.024   0.028   0.162   0.262
   0.250  11.000   0.018   0.001   0.024   0.027   0.161   0.264
   0.275  11.000   0.017   0.001   0.024   0.027   0.160   0.262
   0.300  11.000   0.016   0.001   0.024   0.026   0.160   0.262
   0.325  11.000   0.016   0.000   0.026   0.025   0.161   0.264
   0.350  11.000   0.016   0.000   0.027   0.024   0.162   0.267
   0.375  11.000   0.016   0.000   0.028   0.023   0.164   0.272
   0.400  12.000   0.016   0.000   0.030   0.023   0.166   0.279
   0.425  12.000   0.016   0.000   0.031   0.023   0.169   0.286
   0.450  12.000   0.017   0.000   0.032   0.023   0.171   0.293
   0.475  12.000   0.017   0.000   0.032   0.023   0.173   0.301
   0.500  12.000   0.018   0.000   0.033   0.024   0.175   0.309
   0.525  12.000   0.019   0.000   0.033   0.024   0.176   0.316
   0.550  12.000   0.019   0.000   0.033   0.025   0.178   0.323
   0.575  12.000   0.020   0.000   0.033   0.025   0.180   0.330
   0.600  12.000   0.020   0.001   0.032   0.026   0.181   0.337
   0.625  12.000   0.021   0.001   0.032   0.027   0.182   0.344
   0.650  12.000   0.021   0.001   0.032   0.028   0.183   0.350
   0.675  12.000   0.021   0.001   0.031   0.028   0.185   0.355
   0.700  12.000   0.022   0.001   0.031   0.029   0.186   0.361
   0.725  12.000   0.022   0.001   0.030   0.030   0.186   0.366
   0.750  12.000   0.023   0.001   0.030   0.031   0.187   0.370
   0.775  12.000   0.023   0.001   0.029   0.032   0.188   0.375
   0.800  12.000   0.023   0.001   0.029   0.033   0.188   0.379
   0.825  12.000   0.024   0.001   0.028   0.034   0.189   0.383
   0.850  12.000   0.024   0.001   0.028   0.034   0.190   0.386
   0.875  12.000   0.024   0.001   0.027   0.035   0.190   0.390
   0.900  12.000   0.025   0.002   0.027   0.036   0.190   0.393
   0.925  12.000   0.025   0.002   0.026   0.037   0.191   0.396
   0.950  12.000   0.025   0.002   0.026   0.038   0.190   0.396
   0.975  12.000   0.025   0.002   0.025   0.039   0.190   0.396
   1.000  12.000   0.025   0.002   0.024   0.039   0.189   0.397
