          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.59446E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16324E+02  0.17347E+02 -0.33671E+02  0.43840E+01 -0.62224E+01  0.16415E+02      982.00
  0.21240E-01  0.59502E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16153E+02  0.17437E+02 -0.33590E+02  0.39624E+01 -0.57642E+01  0.16870E+02      982.00
  0.42410E-01  0.59607E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16047E+02  0.17501E+02 -0.33547E+02  0.35084E+01 -0.53078E+01  0.17299E+02      982.00
  0.63515E-01  0.59748E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15968E+02  0.17569E+02 -0.33537E+02  0.30205E+01 -0.48150E+01  0.17705E+02      982.00
  0.84564E-01  0.59921E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15919E+02  0.17641E+02 -0.33560E+02  0.25186E+01 -0.43028E+01  0.18070E+02      982.00
  0.10557E+00  0.60110E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15897E+02  0.17715E+02 -0.33611E+02  0.20159E+01 -0.37831E+01  0.18383E+02      982.00
  0.12654E+00  0.60314E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15897E+02  0.17789E+02 -0.33686E+02  0.15267E+01 -0.32684E+01  0.18645E+02      982.00
  0.14748E+00  0.60518E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15917E+02  0.17863E+02 -0.33780E+02  0.10627E+01 -0.27708E+01  0.18848E+02      982.00
  0.16841E+00  0.60737E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15955E+02  0.17941E+02 -0.33896E+02  0.63316E+00 -0.23013E+01  0.19007E+02      982.00
  0.18934E+00  0.60956E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16006E+02  0.18018E+02 -0.34024E+02  0.23901E+00 -0.18607E+01  0.19125E+02      982.00
  0.21027E+00  0.61178E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16067E+02  0.18096E+02 -0.34163E+02 -0.10625E+00 -0.14678E+01  0.19210E+02      982.00
  0.23121E+00  0.61423E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16143E+02  0.18180E+02 -0.34323E+02 -0.41279E+00 -0.11115E+01  0.19276E+02      982.00
  0.25217E+00  0.61656E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16222E+02  0.18260E+02 -0.34482E+02 -0.68268E+00 -0.79063E+00  0.19319E+02      982.00
