  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.106   0.099   0.202
   0.025  19.000   0.106   0.099   0.202
   0.050  21.000   0.105   0.099   0.201
   0.075  21.000   0.104   0.098   0.200
   0.100  21.000   0.103   0.097   0.198
   0.125  21.000   0.102   0.096   0.196
   0.150  21.000   0.101   0.095   0.194
   0.175  21.000   0.100   0.094   0.191
   0.200  21.000   0.098   0.093   0.189
   0.225  21.000   0.097   0.092   0.187
   0.250  21.000   0.096   0.091   0.184
   0.275  22.000   0.094   0.090   0.182
   0.300  23.000   0.093   0.089   0.180
   0.325  22.000   0.091   0.087   0.177
   0.350  21.000   0.090   0.086   0.174
   0.375  21.000   0.088   0.085   0.172
   0.400  21.000   0.087   0.083   0.169
   0.425  21.000   0.085   0.082   0.166
   0.450  21.000   0.083   0.081   0.163
   0.475  23.000   0.081   0.080   0.160
   0.500  24.000   0.080   0.079   0.158
   0.525  26.000   0.078   0.078   0.155
   0.550  28.000   0.076   0.077   0.153
   0.575  28.000   0.074   0.076   0.151
   0.600  26.000   0.072   0.075   0.149
   0.625  26.000   0.071   0.074   0.147
   0.650  26.000   0.069   0.073   0.144
   0.675  26.000   0.068   0.072   0.142
   0.700  28.000   0.067   0.071   0.140
   0.725  28.000   0.065   0.070   0.138
   0.750  30.000   0.064   0.069   0.136
   0.775  29.000   0.063   0.068   0.133
   0.800  28.000   0.062   0.067   0.131
   0.825  28.000   0.061   0.066   0.129
   0.850  28.000   0.060   0.065   0.127
   0.875  28.000   0.059   0.064   0.125
   0.900  28.000   0.058   0.063   0.123
   0.925  28.000   0.057   0.062   0.122
   0.950  28.000   0.056   0.061   0.120
   0.975  28.000   0.056   0.061   0.118
   1.000  28.000   0.055   0.060   0.117
