  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.109   0.110   0.220
   0.025  22.000   0.110   0.111   0.221
   0.050  22.000   0.110   0.111   0.221
   0.075  22.000   0.109   0.111   0.220
   0.100  22.000   0.108   0.110   0.218
   0.125  22.000   0.107   0.108   0.215
   0.150  21.000   0.105   0.106   0.211
   0.175  22.000   0.103   0.103   0.207
   0.200  22.000   0.101   0.101   0.202
   0.225  22.000   0.098   0.098   0.196
   0.250  24.000   0.096   0.095   0.190
   0.275  24.000   0.093   0.092   0.184
   0.300  24.000   0.090   0.089   0.178
   0.325  23.000   0.088   0.086   0.173
   0.350  23.000   0.086   0.084   0.169
   0.375  22.000   0.084   0.082   0.165
   0.400  22.000   0.083   0.081   0.163
   0.425  22.000   0.082   0.080   0.162
   0.450  21.000   0.081   0.080   0.161
   0.475  21.000   0.080   0.081   0.161
   0.500  21.000   0.079   0.081   0.161
   0.525  22.000   0.078   0.081   0.161
   0.550  20.000   0.077   0.082   0.161
   0.575  20.000   0.077   0.082   0.161
   0.600  19.000   0.076   0.082   0.161
   0.625  19.000   0.076   0.082   0.161
   0.650  15.000   0.077   0.083   0.163
   0.675  18.000   0.080   0.086   0.168
   0.700  20.000   0.083   0.089   0.174
   0.725  20.000   0.085   0.091   0.179
   0.750  20.000   0.087   0.093   0.182
   0.775  20.000   0.088   0.094   0.185
   0.800  21.000   0.088   0.095   0.186
   0.825  23.000   0.088   0.096   0.187
   0.850  22.000   0.088   0.096   0.187
   0.875  22.000   0.088   0.095   0.186
   0.900  22.000   0.087   0.095   0.185
   0.925  22.000   0.087   0.094   0.184
   0.950  22.000   0.086   0.093   0.182
   0.975  20.000   0.085   0.092   0.181
   1.000  19.000   0.085   0.092   0.179
