  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.057   0.145   0.018   0.358   0.001   0.009
   0.025   4.000   0.000   0.060   0.132   0.019   0.349   0.001   0.013
   0.050   4.000   0.000   0.062   0.120   0.020   0.338   0.000   0.017
   0.075   4.000   0.000   0.062   0.110   0.020   0.327   0.000   0.020
   0.100   4.000   0.000   0.063   0.102   0.021   0.318   0.000   0.024
   0.125   4.000   0.000   0.063   0.096   0.021   0.309   0.000   0.028
   0.150   4.000   0.000   0.062   0.092   0.022   0.302   0.000   0.032
   0.175   4.000   0.000   0.062   0.088   0.022   0.296   0.000   0.036
   0.200   5.000   0.000   0.062   0.086   0.022   0.291   0.000   0.041
   0.225   6.000   0.000   0.062   0.085   0.022   0.287   0.000   0.045
   0.250   6.000   0.000   0.062   0.084   0.022   0.284   0.000   0.049
   0.275   6.000   0.000   0.063   0.083   0.021   0.282   0.000   0.054
   0.300   6.000   0.000   0.063   0.083   0.021   0.280   0.000   0.059
   0.325   6.000   0.000   0.063   0.082   0.021   0.279   0.000   0.064
   0.350   6.000   0.000   0.064   0.082   0.021   0.279   0.000   0.070
   0.375   6.000   0.000   0.064   0.082   0.020   0.279   0.000   0.076
   0.400   6.000   0.000   0.064   0.082   0.020   0.280   0.000   0.082
   0.425   6.000   0.000   0.065   0.082   0.020   0.280   0.000   0.088
   0.450   6.000   0.000   0.065   0.082   0.020   0.281   0.000   0.095
   0.475   6.000   0.000   0.065   0.082   0.019   0.282   0.000   0.102
   0.500   7.000   0.000   0.065   0.082   0.019   0.284   0.000   0.109
   0.525   7.000   0.000   0.064   0.081   0.019   0.285   0.000   0.117
   0.550   7.000   0.000   0.064   0.080   0.019   0.286   0.000   0.125
   0.575   7.000   0.000   0.064   0.079   0.019   0.287   0.000   0.133
   0.600   7.000   0.000   0.063   0.078   0.018   0.288   0.000   0.141
   0.625   7.000   0.000   0.062   0.077   0.018   0.289   0.000   0.150
   0.650   8.000   0.000   0.062   0.076   0.018   0.289   0.000   0.158
   0.675   8.000   0.000   0.061   0.074   0.018   0.290   0.000   0.166
   0.700   8.000   0.000   0.060   0.073   0.018   0.290   0.000   0.175
   0.725   8.000   0.000   0.059   0.071   0.018   0.290   0.000   0.184
   0.750   8.000   0.000   0.058   0.070   0.018   0.290   0.000   0.192
   0.775   8.000   0.000   0.056   0.068   0.018   0.290   0.000   0.201
   0.800   9.000   0.000   0.055   0.067   0.018   0.290   0.000   0.209
   0.825   9.000   0.000   0.054   0.065   0.018   0.289   0.000   0.217
   0.850   9.000   0.000   0.053   0.063   0.018   0.289   0.000   0.225
   0.875   9.000   0.000   0.051   0.062   0.018   0.288   0.000   0.233
   0.900  10.000   0.000   0.050   0.060   0.018   0.288   0.000   0.241
   0.925  10.000   0.000   0.049   0.059   0.018   0.287   0.000   0.249
   0.950  10.000   0.000   0.048   0.057   0.018   0.286   0.000   0.256
   0.975  10.000   0.000   0.046   0.056   0.018   0.283   0.000   0.262
   1.000  10.000   0.000   0.045   0.054   0.018   0.281   0.000   0.267
