  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.130   0.131   0.261
   0.025  22.000   0.132   0.133   0.266
   0.050  21.000   0.134   0.134   0.268
   0.075  22.000   0.134   0.135   0.269
   0.100  21.000   0.133   0.134   0.268
   0.125  21.000   0.132   0.133   0.266
   0.150  21.000   0.133   0.134   0.267
   0.175  21.000   0.134   0.136   0.270
   0.200  21.000   0.134   0.137   0.272
   0.225  21.000   0.133   0.137   0.271
   0.250  20.000   0.131   0.136   0.269
   0.275  21.000   0.128   0.135   0.265
   0.300  22.000   0.125   0.133   0.261
   0.325  22.000   0.122   0.130   0.256
   0.350  22.000   0.119   0.127   0.250
   0.375  23.000   0.116   0.125   0.244
   0.400  23.000   0.113   0.122   0.238
   0.425  22.000   0.110   0.119   0.232
   0.450  22.000   0.107   0.116   0.226
   0.475  22.000   0.104   0.113   0.221
   0.500  21.000   0.101   0.110   0.216
   0.525  21.000   0.099   0.108   0.210
   0.550  21.000   0.097   0.105   0.206
   0.575  21.000   0.095   0.103   0.201
   0.600  21.000   0.093   0.101   0.197
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  20.000   0.086   0.093   0.182
   0.725  20.000   0.084   0.091   0.179
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.088   0.173
   0.800  20.000   0.080   0.087   0.170
   0.825  20.000   0.079   0.086   0.168
   0.850  20.000   0.078   0.085   0.166
   0.875  20.000   0.077   0.084   0.164
   0.900  20.000   0.076   0.083   0.162
   0.925  20.000   0.077   0.083   0.162
   0.950  20.000   0.077   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
