  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.130   0.134   0.265
   0.025  19.000   0.132   0.136   0.269
   0.050  19.000   0.134   0.139   0.274
   0.075  21.000   0.135   0.142   0.280
   0.100  21.000   0.136   0.145   0.285
   0.125  20.000   0.136   0.147   0.287
   0.150  20.000   0.136   0.147   0.288
   0.175  21.000   0.135   0.147   0.287
   0.200  21.000   0.134   0.146   0.284
   0.225  21.000   0.132   0.144   0.281
   0.250  21.000   0.130   0.141   0.276
   0.275  21.000   0.127   0.138   0.270
   0.300  21.000   0.124   0.135   0.264
   0.325  21.000   0.121   0.132   0.258
   0.350  21.000   0.118   0.129   0.251
   0.375  21.000   0.115   0.125   0.244
   0.400  21.000   0.112   0.121   0.237
   0.425  21.000   0.108   0.118   0.231
   0.450  21.000   0.105   0.115   0.224
   0.475  21.000   0.102   0.111   0.218
   0.500  21.000   0.100   0.108   0.212
   0.525  21.000   0.097   0.105   0.206
   0.550  21.000   0.095   0.103   0.201
   0.575  21.000   0.092   0.100   0.196
   0.600  20.000   0.090   0.098   0.191
   0.625  20.000   0.088   0.095   0.186
   0.650  19.000   0.086   0.093   0.182
   0.675  19.000   0.084   0.091   0.178
   0.700  19.000   0.082   0.089   0.175
   0.725  20.000   0.081   0.087   0.171
   0.750  20.000   0.079   0.086   0.168
   0.775  20.000   0.078   0.084   0.165
   0.800  22.000   0.076   0.083   0.162
   0.825  22.000   0.075   0.081   0.159
   0.850  23.000   0.074   0.080   0.156
   0.875  23.000   0.072   0.079   0.154
   0.900  23.000   0.072   0.078   0.153
   0.925  23.000   0.072   0.078   0.153
   0.950  21.000   0.072   0.078   0.153
   0.975  21.000   0.072   0.078   0.153
   1.000  22.000   0.072   0.078   0.153
