  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.002   0.000   0.118   0.194   0.000   0.173
   0.025   8.000   0.002   0.000   0.115   0.188   0.000   0.176
   0.050   8.000   0.002   0.000   0.111   0.181   0.000   0.172
   0.075   8.000   0.002   0.000   0.107   0.172   0.000   0.169
   0.100   8.000   0.002   0.000   0.106   0.165   0.000   0.169
   0.125   8.000   0.002   0.000   0.106   0.159   0.000   0.171
   0.150   8.000   0.002   0.000   0.106   0.154   0.000   0.175
   0.175   8.000   0.002   0.000   0.107   0.151   0.000   0.181
   0.200   9.000   0.002   0.000   0.108   0.148   0.000   0.187
   0.225   9.000   0.002   0.000   0.110   0.147   0.000   0.194
   0.250   9.000   0.003   0.000   0.111   0.146   0.000   0.202
   0.275   9.000   0.003   0.000   0.112   0.146   0.000   0.210
   0.300   9.000   0.003   0.000   0.114   0.146   0.000   0.219
   0.325   9.000   0.003   0.000   0.115   0.147   0.000   0.228
   0.350   9.000   0.003   0.000   0.116   0.148   0.000   0.237
   0.375   9.000   0.003   0.000   0.118   0.149   0.000   0.246
   0.400   9.000   0.004   0.000   0.119   0.150   0.000   0.254
   0.425   9.000   0.004   0.000   0.120   0.151   0.000   0.263
   0.450   9.000   0.004   0.000   0.121   0.153   0.000   0.272
   0.475   9.000   0.004   0.000   0.122   0.154   0.000   0.280
   0.500   9.000   0.004   0.000   0.123   0.156   0.000   0.288
   0.525   9.000   0.004   0.000   0.124   0.157   0.000   0.296
   0.550   9.000   0.004   0.000   0.125   0.158   0.000   0.303
   0.575   9.000   0.004   0.000   0.125   0.159   0.000   0.310
   0.600   9.000   0.004   0.000   0.126   0.160   0.000   0.317
   0.625   9.000   0.004   0.000   0.127   0.161   0.000   0.323
   0.650   9.000   0.004   0.000   0.127   0.162   0.000   0.329
   0.675   9.000   0.004   0.000   0.128   0.163   0.000   0.335
   0.700   9.000   0.004   0.000   0.128   0.164   0.000   0.340
   0.725   9.000   0.005   0.000   0.129   0.165   0.000   0.345
   0.750   9.000   0.005   0.000   0.129   0.165   0.000   0.350
   0.775   9.000   0.005   0.000   0.129   0.166   0.000   0.354
   0.800   9.000   0.005   0.000   0.130   0.166   0.000   0.359
   0.825   9.000   0.005   0.000   0.130   0.167   0.000   0.362
   0.850   9.000   0.005   0.000   0.131   0.167   0.000   0.366
   0.875   9.000   0.005   0.000   0.131   0.168   0.000   0.369
   0.900   9.000   0.005   0.000   0.131   0.168   0.000   0.373
   0.925   9.000   0.005   0.000   0.132   0.169   0.000   0.376
   0.950   9.000   0.005   0.000   0.131   0.168   0.000   0.376
   0.975  10.000   0.005   0.000   0.131   0.168   0.000   0.376
   1.000  10.000   0.005   0.000   0.131   0.167   0.000   0.377
