  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.133   0.136   0.271
   0.025  23.000   0.134   0.137   0.273
   0.050  21.000   0.135   0.139   0.276
   0.075  21.000   0.136   0.141   0.279
   0.100  22.000   0.136   0.144   0.283
   0.125  19.000   0.136   0.145   0.285
   0.150  20.000   0.135   0.146   0.286
   0.175  20.000   0.134   0.146   0.285
   0.200  21.000   0.133   0.145   0.283
   0.225  21.000   0.132   0.143   0.280
   0.250  21.000   0.130   0.141   0.276
   0.275  21.000   0.127   0.139   0.271
   0.300  21.000   0.125   0.136   0.265
   0.325  21.000   0.122   0.133   0.259
   0.350  21.000   0.119   0.129   0.253
   0.375  21.000   0.116   0.126   0.246
   0.400  21.000   0.113   0.123   0.240
   0.425  21.000   0.110   0.119   0.233
   0.450  21.000   0.107   0.116   0.227
   0.475  21.000   0.104   0.113   0.221
   0.500  21.000   0.101   0.110   0.215
   0.525  21.000   0.099   0.107   0.210
   0.550  21.000   0.097   0.105   0.205
   0.575  21.000   0.094   0.102   0.200
   0.600  21.000   0.092   0.100   0.195
   0.625  21.000   0.090   0.098   0.191
   0.650  19.000   0.088   0.096   0.187
   0.675  19.000   0.086   0.094   0.183
   0.700  19.000   0.085   0.092   0.179
   0.725  19.000   0.083   0.090   0.176
   0.750  19.000   0.082   0.088   0.173
   0.775  20.000   0.080   0.087   0.170
   0.800  20.000   0.079   0.086   0.168
   0.825  20.000   0.078   0.084   0.165
   0.850  20.000   0.077   0.083   0.163
   0.875  20.000   0.076   0.082   0.161
   0.900  20.000   0.075   0.081   0.159
   0.925  20.000   0.075   0.080   0.157
   0.950  20.000   0.075   0.080   0.157
   0.975  20.000   0.075   0.080   0.157
   1.000  20.000   0.075   0.080   0.157
