  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.157   0.075   0.030   0.000   0.061   0.029   0.108
   0.025   8.000   0.155   0.073   0.030   0.000   0.054   0.031   0.112
   0.050   8.000   0.152   0.072   0.030   0.000   0.045   0.034   0.119
   0.075   8.000   0.148   0.071   0.028   0.000   0.037   0.036   0.124
   0.100   8.000   0.144   0.071   0.027   0.000   0.031   0.038   0.128
   0.125   8.000   0.140   0.071   0.026   0.000   0.027   0.039   0.131
   0.150   8.000   0.137   0.073   0.024   0.000   0.025   0.040   0.134
   0.175   8.000   0.135   0.074   0.023   0.000   0.024   0.040   0.138
   0.200   8.000   0.133   0.076   0.022   0.000   0.023   0.041   0.142
   0.225   8.000   0.133   0.079   0.021   0.000   0.022   0.041   0.147
   0.250   8.000   0.134   0.081   0.021   0.001   0.022   0.042   0.153
   0.275   8.000   0.135   0.084   0.021   0.001   0.022   0.042   0.159
   0.300   8.000   0.137   0.087   0.020   0.001   0.022   0.042   0.166
   0.325   8.000   0.139   0.090   0.020   0.001   0.022   0.041   0.174
   0.350   8.000   0.142   0.093   0.021   0.001   0.022   0.041   0.181
   0.375   8.000   0.145   0.096   0.021   0.000   0.021   0.040   0.190
   0.400   8.000   0.148   0.099   0.021   0.000   0.021   0.038   0.198
   0.425   8.000   0.151   0.102   0.021   0.000   0.020   0.037   0.206
   0.450   8.000   0.154   0.105   0.022   0.000   0.019   0.035   0.215
   0.475   8.000   0.158   0.108   0.022   0.000   0.018   0.033   0.223
   0.500   8.000   0.161   0.111   0.022   0.000   0.017   0.030   0.232
   0.525   9.000   0.164   0.113   0.023   0.000   0.015   0.028   0.240
   0.550   9.000   0.167   0.116   0.023   0.000   0.014   0.025   0.249
   0.575   9.000   0.170   0.119   0.023   0.000   0.012   0.022   0.257
   0.600   9.000   0.173   0.122   0.023   0.000   0.011   0.019   0.264
   0.625   9.000   0.176   0.125   0.024   0.000   0.009   0.016   0.272
   0.650   8.000   0.178   0.128   0.024   0.000   0.008   0.013   0.279
   0.675   8.000   0.180   0.130   0.024   0.000   0.006   0.011   0.285
   0.700   7.000   0.182   0.133   0.024   0.000   0.005   0.009   0.291
   0.725   7.000   0.184   0.136   0.024   0.000   0.004   0.007   0.297
   0.750   8.000   0.185   0.139   0.024   0.000   0.003   0.005   0.301
   0.775   8.000   0.186   0.141   0.023   0.000   0.002   0.004   0.306
   0.800   8.000   0.186   0.144   0.023   0.000   0.002   0.003   0.310
   0.825   8.000   0.186   0.147   0.023   0.000   0.001   0.002   0.313
   0.850   8.000   0.186   0.150   0.022   0.000   0.001   0.001   0.316
   0.875   8.000   0.186   0.153   0.022   0.000   0.001   0.001   0.319
   0.900   8.000   0.185   0.156   0.021   0.000   0.000   0.001   0.322
   0.925   8.000   0.184   0.159   0.020   0.000   0.000   0.000   0.324
   0.950   8.000   0.182   0.162   0.019   0.000   0.000   0.000   0.325
   0.975   8.000   0.180   0.165   0.019   0.000   0.000   0.000   0.325
   1.000   8.000   0.178   0.168   0.018   0.000   0.000   0.000   0.325
