  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.118   0.110   0.225
   0.025  25.000   0.118   0.110   0.225
   0.050  25.000   0.118   0.109   0.223
   0.075  24.000   0.116   0.108   0.220
   0.100  24.000   0.113   0.106   0.216
   0.125  23.000   0.109   0.103   0.210
   0.150  19.000   0.105   0.100   0.203
   0.175  20.000   0.101   0.097   0.196
   0.200  20.000   0.098   0.094   0.190
   0.225  21.000   0.095   0.092   0.185
   0.250  21.000   0.093   0.090   0.181
   0.275  20.000   0.091   0.088   0.177
   0.300  21.000   0.089   0.086   0.174
   0.325  21.000   0.087   0.084   0.170
   0.350  23.000   0.084   0.083   0.167
   0.375  26.000   0.082   0.082   0.163
   0.400  27.000   0.080   0.080   0.160
   0.425  26.000   0.077   0.079   0.157
   0.450  27.000   0.075   0.078   0.154
   0.475  28.000   0.073   0.077   0.151
   0.500  27.000   0.071   0.075   0.148
   0.525  27.000   0.069   0.074   0.145
   0.550  27.000   0.068   0.072   0.142
   0.575  26.000   0.066   0.071   0.139
   0.600  27.000   0.064   0.069   0.136
   0.625  28.000   0.063   0.068   0.133
   0.650  28.000   0.062   0.067   0.131
   0.675  27.000   0.061   0.066   0.129
   0.700  28.000   0.061   0.065   0.128
   0.725  27.000   0.061   0.064   0.126
   0.750  27.000   0.061   0.063   0.125
   0.775  27.000   0.062   0.063   0.125
   0.800  26.000   0.062   0.062   0.124
   0.825  22.000   0.063   0.062   0.125
   0.850  21.000   0.063   0.062   0.125
   0.875  21.000   0.064   0.062   0.125
   0.900  22.000   0.064   0.063   0.126
   0.925  23.000   0.064   0.063   0.127
   0.950  23.000   0.064   0.064   0.127
   0.975  23.000   0.063   0.064   0.128
   1.000  22.000   0.063   0.065   0.129
