  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.083   0.002   0.088   0.075   0.200   0.016
   0.025   4.000   0.080   0.002   0.084   0.073   0.198   0.016
   0.050   4.000   0.078   0.002   0.081   0.071   0.197   0.017
   0.075   4.000   0.077   0.002   0.078   0.069   0.198   0.019
   0.100   4.000   0.077   0.002   0.077   0.068   0.201   0.021
   0.125   4.000   0.078   0.002   0.076   0.066   0.206   0.023
   0.150   4.000   0.079   0.003   0.076   0.064   0.212   0.026
   0.175   5.000   0.081   0.003   0.077   0.063   0.219   0.030
   0.200   5.000   0.083   0.003   0.079   0.061   0.228   0.034
   0.225   6.000   0.085   0.003   0.081   0.060   0.237   0.040
   0.250   6.000   0.087   0.003   0.084   0.059   0.246   0.046
   0.275   6.000   0.088   0.003   0.087   0.057   0.254   0.054
   0.300   6.000   0.089   0.003   0.090   0.056   0.262   0.062
   0.325   7.000   0.089   0.003   0.093   0.055   0.270   0.072
   0.350   7.000   0.088   0.002   0.096   0.053   0.276   0.083
   0.375   7.000   0.086   0.002   0.099   0.052   0.282   0.095
   0.400   9.000   0.084   0.002   0.101   0.050   0.286   0.107
   0.425   9.000   0.081   0.002   0.103   0.048   0.289   0.121
   0.450   9.000   0.078   0.001   0.104   0.047   0.291   0.135
   0.475   9.000   0.075   0.001   0.104   0.045   0.293   0.149
   0.500   9.000   0.071   0.001   0.104   0.044   0.293   0.163
   0.525   9.000   0.068   0.001   0.103   0.043   0.293   0.177
   0.550   9.000   0.065   0.001   0.102   0.042   0.292   0.190
   0.575   9.000   0.062   0.001   0.101   0.041   0.291   0.204
   0.600   9.000   0.060   0.001   0.099   0.041   0.290   0.217
   0.625   9.000   0.057   0.000   0.098   0.041   0.288   0.229
   0.650  10.000   0.054   0.000   0.096   0.040   0.287   0.242
   0.675  10.000   0.052   0.000   0.094   0.040   0.285   0.254
   0.700  10.000   0.050   0.000   0.093   0.040   0.283   0.265
   0.725  10.000   0.048   0.000   0.091   0.040   0.282   0.277
   0.750  10.000   0.046   0.000   0.089   0.039   0.280   0.288
   0.775  10.000   0.044   0.000   0.087   0.039   0.278   0.298
   0.800  10.000   0.042   0.000   0.085   0.039   0.276   0.309
   0.825  11.000   0.040   0.000   0.084   0.039   0.274   0.319
   0.850  11.000   0.038   0.000   0.082   0.039   0.272   0.328
   0.875  11.000   0.037   0.000   0.080   0.038   0.269   0.336
   0.900  11.000   0.035   0.000   0.078   0.038   0.266   0.342
   0.925  11.000   0.033   0.000   0.076   0.037   0.263   0.349
   0.950  11.000   0.032   0.000   0.074   0.037   0.260   0.355
   0.975  12.000   0.031   0.000   0.073   0.037   0.258   0.361
   1.000  12.000   0.029   0.000   0.071   0.036   0.255   0.367
