  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.139   0.150   0.294
   0.025  27.000   0.141   0.153   0.299
   0.050  28.000   0.143   0.155   0.302
   0.075  28.000   0.144   0.155   0.304
   0.100  28.000   0.144   0.155   0.304
   0.125  28.000   0.143   0.154   0.302
   0.150  28.000   0.142   0.153   0.299
   0.175  28.000   0.140   0.150   0.294
   0.200  27.000   0.137   0.147   0.289
   0.225  26.000   0.134   0.144   0.282
   0.250  26.000   0.131   0.140   0.275
   0.275  26.000   0.128   0.136   0.268
   0.300  26.000   0.124   0.132   0.260
   0.325  26.000   0.121   0.128   0.252
   0.350  27.000   0.117   0.124   0.244
   0.375  26.000   0.114   0.120   0.236
   0.400  26.000   0.111   0.116   0.229
   0.425  26.000   0.108   0.112   0.222
   0.450  24.000   0.105   0.108   0.215
   0.475  24.000   0.103   0.105   0.209
   0.500  21.000   0.101   0.103   0.205
   0.525  21.000   0.100   0.101   0.201
   0.550  21.000   0.098   0.100   0.199
   0.575  20.000   0.097   0.099   0.197
   0.600  21.000   0.095   0.098   0.195
   0.625  21.000   0.093   0.098   0.193
   0.650  21.000   0.092   0.097   0.191
   0.675  21.000   0.090   0.096   0.189
   0.700  21.000   0.089   0.095   0.186
   0.725  21.000   0.087   0.094   0.184
   0.750  20.000   0.086   0.093   0.182
   0.775  21.000   0.085   0.092   0.180
   0.800  21.000   0.084   0.091   0.178
   0.825  21.000   0.083   0.090   0.175
   0.850  21.000   0.081   0.089   0.173
   0.875  21.000   0.080   0.088   0.171
   0.900  21.000   0.079   0.086   0.169
   0.925  21.000   0.078   0.085   0.167
   0.950  21.000   0.078   0.085   0.167
   0.975  21.000   0.078   0.085   0.167
   1.000  21.000   0.078   0.085   0.166
