  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.040   0.019   0.009   0.123   0.157   0.102
   0.025   7.000   0.039   0.019   0.008   0.116   0.153   0.106
   0.050   7.000   0.038   0.018   0.008   0.110   0.151   0.111
   0.075   7.000   0.037   0.018   0.008   0.104   0.152   0.118
   0.100   7.000   0.035   0.017   0.008   0.099   0.153   0.126
   0.125   7.000   0.033   0.016   0.008   0.094   0.152   0.130
   0.150   7.000   0.030   0.014   0.007   0.089   0.151   0.134
   0.175   8.000   0.029   0.012   0.008   0.084   0.152   0.138
   0.200   8.000   0.028   0.011   0.009   0.080   0.154   0.144
   0.225   8.000   0.028   0.009   0.010   0.077   0.156   0.152
   0.250   9.000   0.029   0.008   0.011   0.075   0.159   0.160
   0.275   8.000   0.029   0.008   0.012   0.074   0.161   0.169
   0.300   8.000   0.030   0.007   0.012   0.074   0.164   0.179
   0.325   9.000   0.030   0.007   0.013   0.073   0.166   0.189
   0.350  10.000   0.031   0.007   0.014   0.074   0.168   0.200
   0.375  10.000   0.031   0.006   0.014   0.074   0.170   0.211
   0.400  10.000   0.032   0.006   0.015   0.075   0.171   0.222
   0.425  10.000   0.032   0.006   0.015   0.075   0.173   0.233
   0.450  10.000   0.032   0.006   0.015   0.076   0.174   0.244
   0.475  10.000   0.032   0.006   0.015   0.077   0.176   0.254
   0.500  11.000   0.032   0.006   0.016   0.077   0.177   0.265
   0.525  11.000   0.032   0.006   0.016   0.078   0.178   0.275
   0.550  11.000   0.031   0.005   0.016   0.078   0.178   0.284
   0.575  12.000   0.031   0.005   0.016   0.079   0.179   0.294
   0.600  12.000   0.031   0.005   0.016   0.079   0.179   0.303
   0.625  12.000   0.030   0.005   0.016   0.079   0.180   0.311
   0.650  12.000   0.030   0.005   0.016   0.080   0.180   0.319
   0.675  12.000   0.029   0.005   0.016   0.080   0.180   0.327
   0.700  12.000   0.029   0.004   0.015   0.080   0.180   0.335
   0.725  12.000   0.028   0.004   0.015   0.080   0.180   0.342
   0.750  12.000   0.028   0.004   0.015   0.081   0.180   0.348
   0.775  12.000   0.027   0.004   0.015   0.081   0.180   0.355
   0.800  12.000   0.027   0.004   0.015   0.081   0.180   0.361
   0.825  12.000   0.027   0.004   0.015   0.081   0.180   0.367
   0.850  12.000   0.026   0.004   0.015   0.081   0.180   0.372
   0.875  12.000   0.025   0.004   0.015   0.080   0.179   0.375
   0.900  12.000   0.025   0.003   0.014   0.080   0.178   0.377
   0.925  12.000   0.024   0.003   0.014   0.080   0.177   0.380
   0.950  12.000   0.024   0.003   0.014   0.079   0.176   0.382
   0.975  12.000   0.023   0.003   0.014   0.079   0.175   0.384
   1.000  12.000   0.023   0.003   0.013   0.079   0.174   0.386
