  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.018   0.000   0.186   0.046   0.011   0.244   0.033
   0.025   5.000   0.020   0.000   0.177   0.046   0.012   0.245   0.033
   0.050   5.000   0.021   0.000   0.170   0.046   0.012   0.246   0.034
   0.075   5.000   0.023   0.000   0.164   0.047   0.011   0.248   0.036
   0.100   5.000   0.024   0.000   0.158   0.049   0.011   0.250   0.038
   0.125   5.000   0.026   0.000   0.154   0.050   0.011   0.253   0.040
   0.150   5.000   0.028   0.000   0.150   0.052   0.011   0.255   0.043
   0.175   5.000   0.030   0.000   0.147   0.053   0.011   0.258   0.047
   0.200   5.000   0.031   0.000   0.144   0.055   0.010   0.260   0.052
   0.225   5.000   0.033   0.000   0.141   0.056   0.010   0.263   0.058
   0.250   5.000   0.034   0.000   0.139   0.058   0.010   0.265   0.065
   0.275   5.000   0.036   0.000   0.136   0.059   0.010   0.267   0.073
   0.300   5.000   0.037   0.000   0.134   0.060   0.010   0.269   0.082
   0.325   5.000   0.038   0.000   0.131   0.061   0.010   0.270   0.091
   0.350   7.000   0.039   0.000   0.129   0.061   0.010   0.271   0.102
   0.375   7.000   0.039   0.000   0.126   0.062   0.010   0.271   0.112
   0.400   7.000   0.040   0.000   0.122   0.062   0.010   0.272   0.124
   0.425   7.000   0.041   0.000   0.119   0.062   0.010   0.272   0.135
   0.450   7.000   0.042   0.000   0.116   0.061   0.010   0.272   0.146
   0.475   7.000   0.042   0.000   0.112   0.061   0.010   0.272   0.158
   0.500   8.000   0.043   0.000   0.109   0.060   0.010   0.272   0.170
   0.525   8.000   0.043   0.000   0.105   0.059   0.010   0.272   0.181
   0.550   8.000   0.044   0.000   0.102   0.058   0.011   0.272   0.193
   0.575   8.000   0.044   0.000   0.099   0.057   0.011   0.272   0.204
   0.600   8.000   0.044   0.000   0.096   0.055   0.011   0.272   0.216
   0.625   8.000   0.045   0.000   0.092   0.054   0.012   0.272   0.227
   0.650   8.000   0.045   0.000   0.089   0.052   0.012   0.272   0.238
   0.675   8.000   0.045   0.000   0.086   0.051   0.013   0.271   0.249
   0.700   8.000   0.045   0.000   0.083   0.050   0.013   0.271   0.259
   0.725  10.000   0.044   0.000   0.081   0.048   0.014   0.270   0.269
   0.750  10.000   0.044   0.000   0.078   0.047   0.014   0.269   0.279
   0.775  10.000   0.044   0.000   0.075   0.045   0.015   0.268   0.288
   0.800  10.000   0.044   0.000   0.072   0.044   0.015   0.268   0.297
   0.825  10.000   0.043   0.000   0.070   0.043   0.016   0.267   0.306
   0.850  10.000   0.043   0.000   0.068   0.041   0.016   0.266   0.315
   0.875  10.000   0.042   0.000   0.065   0.040   0.017   0.265   0.323
   0.900  10.000   0.042   0.000   0.063   0.039   0.018   0.264   0.331
   0.925  10.000   0.042   0.000   0.061   0.038   0.018   0.262   0.338
   0.950  10.000   0.041   0.000   0.059   0.036   0.019   0.261   0.344
   0.975  10.000   0.040   0.000   0.056   0.035   0.019   0.259   0.349
   1.000  10.000   0.040   0.000   0.054   0.034   0.020   0.257   0.354
