  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  11.000   0.000   0.023   0.026   0.198   0.000   0.192
   0.025  10.000   0.000   0.020   0.025   0.193   0.000   0.188
   0.050  10.000   0.000   0.018   0.025   0.188   0.000   0.187
   0.075  11.000   0.000   0.016   0.025   0.184   0.000   0.189
   0.100  12.000   0.000   0.015   0.026   0.180   0.000   0.192
   0.125  12.000   0.000   0.014   0.026   0.177   0.000   0.196
   0.150  12.000   0.000   0.014   0.027   0.175   0.000   0.201
   0.175  12.000   0.000   0.014   0.027   0.174   0.000   0.207
   0.200  12.000   0.000   0.014   0.028   0.173   0.000   0.214
   0.225  12.000   0.000   0.014   0.029   0.173   0.000   0.221
   0.250  12.000   0.000   0.014   0.031   0.173   0.000   0.229
   0.275  12.000   0.000   0.014   0.032   0.175   0.000   0.237
   0.300  12.000   0.000   0.014   0.033   0.176   0.000   0.246
   0.325  12.000   0.000   0.015   0.035   0.178   0.000   0.255
   0.350  12.000   0.000   0.015   0.036   0.180   0.000   0.264
   0.375  12.000   0.000   0.015   0.037   0.182   0.000   0.273
   0.400  12.000   0.000   0.015   0.039   0.185   0.000   0.282
   0.425  12.000   0.000   0.015   0.040   0.187   0.000   0.291
   0.450  12.000   0.000   0.015   0.041   0.189   0.000   0.299
   0.475  12.000   0.000   0.015   0.042   0.192   0.000   0.308
   0.500  12.000   0.000   0.015   0.044   0.194   0.000   0.316
   0.525  12.000   0.000   0.015   0.045   0.196   0.000   0.323
   0.550  12.000   0.000   0.015   0.046   0.197   0.000   0.331
   0.575  12.000   0.000   0.014   0.047   0.199   0.000   0.337
   0.600  12.000   0.000   0.014   0.048   0.201   0.000   0.344
   0.625  12.000   0.000   0.014   0.050   0.202   0.000   0.350
   0.650  12.000   0.000   0.013   0.051   0.203   0.000   0.356
   0.675  12.000   0.000   0.013   0.052   0.205   0.000   0.361
   0.700  12.000   0.000   0.012   0.053   0.206   0.000   0.366
   0.725  12.000   0.000   0.012   0.054   0.207   0.000   0.371
   0.750  12.000   0.000   0.011   0.055   0.207   0.000   0.375
   0.775  12.000   0.000   0.011   0.056   0.208   0.000   0.380
   0.800  12.000   0.000   0.010   0.058   0.209   0.000   0.383
   0.825  11.000   0.000   0.010   0.059   0.209   0.000   0.387
   0.850  11.000   0.000   0.010   0.060   0.210   0.000   0.390
   0.875  11.000   0.000   0.009   0.061   0.210   0.000   0.393
   0.900  11.000   0.000   0.009   0.062   0.210   0.000   0.393
   0.925  11.000   0.000   0.008   0.063   0.209   0.000   0.393
   0.950  11.000   0.000   0.008   0.064   0.208   0.000   0.393
   0.975  11.000   0.000   0.007   0.065   0.207   0.000   0.393
   1.000  11.000   0.000   0.007   0.067   0.207   0.000   0.393
