  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.127   0.138   0.269
   0.025  26.000   0.127   0.138   0.269
   0.050  26.000   0.127   0.137   0.269
   0.075  26.000   0.126   0.137   0.267
   0.100  26.000   0.126   0.135   0.265
   0.125  26.000   0.124   0.134   0.262
   0.150  26.000   0.123   0.131   0.258
   0.175  26.000   0.121   0.129   0.253
   0.200  26.000   0.119   0.126   0.248
   0.225  26.000   0.117   0.123   0.243
   0.250  26.000   0.115   0.120   0.237
   0.275  26.000   0.113   0.117   0.232
   0.300  26.000   0.112   0.114   0.227
   0.325  24.000   0.110   0.112   0.222
   0.350  24.000   0.108   0.109   0.218
   0.375  24.000   0.107   0.107   0.214
   0.400  21.000   0.105   0.105   0.211
   0.425  21.000   0.104   0.104   0.208
   0.450  21.000   0.102   0.102   0.205
   0.475  21.000   0.101   0.101   0.202
   0.500  21.000   0.100   0.100   0.200
   0.525  21.000   0.099   0.099   0.198
   0.550  21.000   0.097   0.098   0.196
   0.575  21.000   0.096   0.097   0.193
   0.600  21.000   0.095   0.096   0.192
   0.625  21.000   0.094   0.095   0.190
   0.650  21.000   0.093   0.094   0.188
   0.675  21.000   0.092   0.094   0.186
   0.700  21.000   0.091   0.093   0.185
   0.725  21.000   0.090   0.092   0.183
   0.750  21.000   0.089   0.092   0.182
   0.775  21.000   0.088   0.091   0.180
   0.800  21.000   0.087   0.090   0.179
   0.825  21.000   0.086   0.090   0.177
   0.850  21.000   0.085   0.089   0.176
   0.875  21.000   0.085   0.088   0.175
   0.900  21.000   0.084   0.088   0.173
   0.925  21.000   0.083   0.087   0.172
   0.950  21.000   0.083   0.087   0.171
   0.975  21.000   0.082   0.086   0.170
   1.000  21.000   0.081   0.085   0.168
