  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.000   0.251   0.008   0.170   0.000   0.040   0.078
   0.025   5.000   0.000   0.251   0.005   0.176   0.000   0.039   0.076
   0.050   5.000   0.000   0.251   0.004   0.183   0.000   0.039   0.074
   0.075   5.000   0.000   0.252   0.002   0.192   0.000   0.040   0.072
   0.100   5.000   0.000   0.254   0.001   0.201   0.000   0.041   0.070
   0.125   5.000   0.001   0.255   0.001   0.211   0.000   0.042   0.068
   0.150   5.000   0.001   0.257   0.000   0.221   0.000   0.044   0.066
   0.175   5.000   0.002   0.259   0.000   0.232   0.000   0.046   0.063
   0.200   5.000   0.003   0.260   0.000   0.244   0.000   0.049   0.059
   0.225   4.000   0.004   0.261   0.000   0.255   0.000   0.052   0.055
   0.250   4.000   0.006   0.261   0.000   0.267   0.000   0.054   0.050
   0.275   4.000   0.009   0.260   0.000   0.278   0.000   0.056   0.044
   0.300   4.000   0.013   0.259   0.000   0.289   0.000   0.058   0.038
   0.325   5.000   0.016   0.256   0.000   0.301   0.000   0.060   0.032
   0.350   5.000   0.021   0.253   0.000   0.312   0.000   0.061   0.026
   0.375   4.000   0.025   0.250   0.000   0.323   0.000   0.062   0.021
   0.400   4.000   0.030   0.247   0.000   0.333   0.000   0.062   0.016
   0.425   4.000   0.034   0.243   0.000   0.341   0.000   0.062   0.012
   0.450   4.000   0.038   0.239   0.000   0.348   0.000   0.061   0.011
   0.475   4.000   0.041   0.235   0.000   0.353   0.000   0.059   0.011
   0.500   4.000   0.044   0.231   0.000   0.356   0.000   0.057   0.013
   0.525   4.000   0.045   0.227   0.000   0.358   0.000   0.055   0.017
   0.550   4.000   0.046   0.223   0.000   0.360   0.000   0.053   0.021
   0.575   4.000   0.047   0.219   0.000   0.362   0.000   0.051   0.026
   0.600   4.000   0.047   0.215   0.000   0.363   0.000   0.049   0.033
   0.625   4.000   0.047   0.211   0.000   0.365   0.000   0.047   0.040
   0.650   5.000   0.047   0.207   0.000   0.366   0.000   0.046   0.047
   0.675   5.000   0.046   0.203   0.000   0.367   0.000   0.044   0.056
   0.700   5.000   0.045   0.199   0.000   0.368   0.000   0.042   0.065
   0.725   6.000   0.044   0.194   0.000   0.369   0.000   0.040   0.075
   0.750   6.000   0.043   0.190   0.000   0.369   0.001   0.037   0.085
   0.775   6.000   0.042   0.186   0.000   0.369   0.001   0.035   0.095
   0.800   6.000   0.040   0.183   0.000   0.369   0.001   0.033   0.106
   0.825   6.000   0.039   0.179   0.000   0.368   0.001   0.031   0.117
   0.850   6.000   0.037   0.175   0.000   0.367   0.001   0.030   0.128
   0.875   6.000   0.035   0.171   0.000   0.366   0.001   0.028   0.139
   0.900   6.000   0.033   0.168   0.000   0.364   0.001   0.026   0.151
   0.925   9.000   0.032   0.164   0.000   0.362   0.002   0.025   0.162
   0.950   9.000   0.030   0.161   0.000   0.360   0.002   0.024   0.173
   0.975   9.000   0.028   0.157   0.000   0.358   0.002   0.023   0.184
   1.000   9.000   0.026   0.154   0.000   0.356   0.002   0.021   0.195
