  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  29.000   0.116   0.112   0.226
   0.025  28.000   0.115   0.112   0.225
   0.050  28.000   0.113   0.111   0.224
   0.075  26.000   0.111   0.110   0.221
   0.100  26.000   0.108   0.108   0.216
   0.125  26.000   0.105   0.106   0.211
   0.150  26.000   0.102   0.103   0.205
   0.175  25.000   0.099   0.100   0.199
   0.200  22.000   0.096   0.097   0.193
   0.225  21.000   0.093   0.093   0.187
   0.250  21.000   0.090   0.090   0.181
   0.275  21.000   0.088   0.088   0.176
   0.300  21.000   0.086   0.085   0.171
   0.325  23.000   0.084   0.083   0.167
   0.350  23.000   0.082   0.081   0.163
   0.375  23.000   0.081   0.079   0.159
   0.400  23.000   0.079   0.077   0.156
   0.425  22.000   0.078   0.076   0.153
   0.450  23.000   0.077   0.075   0.151
   0.475  23.000   0.076   0.075   0.150
   0.500  25.000   0.075   0.075   0.149
   0.525  26.000   0.074   0.075   0.149
   0.550  27.000   0.073   0.074   0.148
   0.575  27.000   0.073   0.074   0.147
   0.600  28.000   0.072   0.074   0.147
   0.625  28.000   0.071   0.073   0.145
   0.650  28.000   0.070   0.073   0.144
   0.675  27.000   0.069   0.072   0.143
   0.700  26.000   0.069   0.071   0.141
   0.725  28.000   0.068   0.070   0.139
   0.750  27.000   0.067   0.070   0.138
   0.775  27.000   0.066   0.069   0.136
   0.800  27.000   0.066   0.068   0.134
   0.825  27.000   0.065   0.067   0.133
   0.850  27.000   0.064   0.066   0.131
   0.875  26.000   0.064   0.065   0.130
   0.900  27.000   0.063   0.064   0.128
   0.925  27.000   0.063   0.064   0.127
   0.950  27.000   0.062   0.063   0.125
   0.975  27.000   0.062   0.062   0.124
   1.000  28.000   0.061   0.062   0.123
