          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.60820E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18209E+02  0.22161E+02 -0.40370E+02 -0.21065E+01 -0.14692E+01  0.44522E+00      982.00
  0.24891E-01  0.60853E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18678E+02  0.21710E+02 -0.40388E+02 -0.22352E+01 -0.18139E+01  0.58794E+00      982.00
  0.49780E-01  0.61032E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.19394E+02  0.21099E+02 -0.40493E+02 -0.23576E+01 -0.22481E+01  0.72250E+00      982.00
  0.74661E-01  0.61284E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.20272E+02  0.20353E+02 -0.40625E+02 -0.24414E+01 -0.27308E+01  0.81611E+00      982.00
  0.99520E-01  0.61493E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21085E+02  0.19640E+02 -0.40724E+02 -0.24417E+01 -0.30797E+01  0.78972E+00      982.00
  0.12435E+00  0.61618E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21704E+02  0.19079E+02 -0.40783E+02 -0.23780E+01 -0.32228E+01  0.63889E+00      982.00
  0.14917E+00  0.61684E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22131E+02  0.18688E+02 -0.40819E+02 -0.22940E+01 -0.32012E+01  0.38634E+00      982.00
  0.17399E+00  0.61724E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22391E+02  0.18461E+02 -0.40852E+02 -0.22199E+01 -0.30795E+01  0.77114E-01      982.00
  0.19881E+00  0.61755E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22557E+02  0.18322E+02 -0.40879E+02 -0.21638E+01 -0.29488E+01 -0.23588E+00      982.00
  0.22363E+00  0.61806E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22657E+02  0.18262E+02 -0.40919E+02 -0.21273E+01 -0.28059E+01 -0.58079E+00      982.00
  0.24846E+00  0.61873E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22705E+02  0.18261E+02 -0.40966E+02 -0.21082E+01 -0.26689E+01 -0.94223E+00      982.00
  0.27329E+00  0.61955E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22719E+02  0.18301E+02 -0.41019E+02 -0.21023E+01 -0.25470E+01 -0.13176E+01      982.00
  0.29812E+00  0.62043E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22685E+02  0.18388E+02 -0.41073E+02 -0.21052E+01 -0.24208E+01 -0.17193E+01      982.00
  0.32294E+00  0.62139E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22627E+02  0.18498E+02 -0.41125E+02 -0.21122E+01 -0.23048E+01 -0.21395E+01      982.00
  0.34776E+00  0.62240E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22549E+02  0.18624E+02 -0.41173E+02 -0.21190E+01 -0.21950E+01 -0.25802E+01      982.00
  0.37257E+00  0.62339E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22440E+02  0.18774E+02 -0.41214E+02 -0.21215E+01 -0.20744E+01 -0.30481E+01      982.00
  0.39736E+00  0.62440E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22308E+02  0.18938E+02 -0.41246E+02 -0.21160E+01 -0.19448E+01 -0.35399E+01      982.00
  0.42213E+00  0.62545E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22158E+02  0.19114E+02 -0.41272E+02 -0.20994E+01 -0.18026E+01 -0.40535E+01      982.00
