  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.001   0.000   0.072   0.003   0.164   0.264
   0.025  10.000   0.001   0.000   0.071   0.003   0.160   0.262
   0.050  10.000   0.001   0.000   0.070   0.003   0.156   0.262
   0.075  10.000   0.001   0.000   0.070   0.003   0.154   0.263
   0.100  10.000   0.001   0.000   0.071   0.002   0.152   0.265
   0.125  11.000   0.001   0.000   0.073   0.002   0.150   0.269
   0.150  11.000   0.001   0.000   0.075   0.002   0.150   0.274
   0.175  11.000   0.001   0.000   0.078   0.002   0.150   0.281
   0.200  11.000   0.001   0.001   0.081   0.002   0.151   0.288
   0.225  11.000   0.001   0.001   0.085   0.002   0.152   0.295
   0.250  11.000   0.001   0.001   0.089   0.002   0.153   0.302
   0.275  11.000   0.001   0.001   0.093   0.002   0.155   0.309
   0.300  11.000   0.001   0.001   0.096   0.002   0.156   0.316
   0.325  11.000   0.001   0.002   0.100   0.002   0.158   0.323
   0.350  11.000   0.001   0.002   0.103   0.002   0.160   0.330
   0.375  11.000   0.001   0.002   0.106   0.002   0.162   0.337
   0.400  11.000   0.001   0.002   0.109   0.002   0.164   0.343
   0.425  11.000   0.001   0.002   0.112   0.002   0.166   0.350
   0.450  11.000   0.001   0.003   0.114   0.002   0.168   0.357
   0.475  11.000   0.001   0.003   0.116   0.002   0.169   0.364
   0.500  11.000   0.001   0.003   0.118   0.002   0.171   0.370
   0.525  11.000   0.001   0.003   0.119   0.002   0.173   0.376
   0.550  11.000   0.001   0.003   0.121   0.002   0.174   0.382
   0.575  11.000   0.001   0.003   0.122   0.002   0.176   0.388
   0.600  11.000   0.001   0.003   0.123   0.002   0.177   0.393
   0.625  11.000   0.001   0.003   0.124   0.002   0.179   0.398
   0.650  11.000   0.001   0.003   0.125   0.002   0.180   0.403
   0.675  11.000   0.001   0.003   0.126   0.002   0.181   0.407
   0.700  11.000   0.001   0.003   0.126   0.002   0.182   0.411
   0.725  11.000   0.001   0.003   0.127   0.002   0.183   0.415
   0.750  11.000   0.001   0.003   0.127   0.002   0.184   0.419
   0.775  11.000   0.001   0.003   0.128   0.002   0.185   0.423
   0.800  11.000   0.001   0.003   0.128   0.002   0.185   0.426
   0.825  11.000   0.001   0.003   0.129   0.002   0.186   0.429
   0.850  11.000   0.001   0.003   0.129   0.002   0.187   0.432
   0.875  11.000   0.001   0.003   0.130   0.002   0.187   0.434
   0.900  11.000   0.001   0.003   0.130   0.002   0.188   0.437
   0.925  11.000   0.001   0.003   0.130   0.002   0.188   0.438
   0.950  11.000   0.001   0.003   0.130   0.002   0.188   0.438
   0.975  11.000   0.001   0.003   0.130   0.002   0.188   0.438
   1.000  11.000   0.001   0.003   0.130   0.002   0.187   0.438
