  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.121   0.126   0.249
   0.025  22.000   0.123   0.127   0.253
   0.050  23.000   0.125   0.128   0.255
   0.075  23.000   0.126   0.129   0.255
   0.100  23.000   0.126   0.128   0.255
   0.125  23.000   0.125   0.127   0.252
   0.150  24.000   0.124   0.124   0.249
   0.175  24.000   0.122   0.122   0.244
   0.200  21.000   0.120   0.119   0.238
   0.225  21.000   0.117   0.116   0.232
   0.250  21.000   0.114   0.113   0.226
   0.275  21.000   0.110   0.110   0.220
   0.300  23.000   0.107   0.107   0.214
   0.325  25.000   0.103   0.104   0.208
   0.350  27.000   0.100   0.101   0.202
   0.375  27.000   0.096   0.099   0.196
   0.400  26.000   0.093   0.096   0.190
   0.425  26.000   0.090   0.093   0.185
   0.450  26.000   0.087   0.091   0.179
   0.475  26.000   0.084   0.088   0.174
   0.500  26.000   0.082   0.086   0.169
   0.525  26.000   0.079   0.083   0.164
   0.550  26.000   0.077   0.081   0.160
   0.575  27.000   0.075   0.079   0.156
   0.600  27.000   0.073   0.077   0.152
   0.625  27.000   0.071   0.075   0.148
   0.650  27.000   0.069   0.074   0.145
   0.675  27.000   0.068   0.072   0.141
   0.700  27.000   0.066   0.070   0.139
   0.725  27.000   0.065   0.069   0.136
   0.750  27.000   0.064   0.068   0.133
   0.775  27.000   0.063   0.067   0.131
   0.800  27.000   0.061   0.065   0.128
   0.825  27.000   0.060   0.064   0.126
   0.850  27.000   0.059   0.063   0.124
   0.875  27.000   0.059   0.062   0.122
   0.900  27.000   0.058   0.061   0.121
   0.925  27.000   0.058   0.061   0.121
   0.950  27.000   0.058   0.061   0.121
   0.975  27.000   0.058   0.061   0.121
   1.000  27.000   0.058   0.061   0.121
